,Municipality,Births,Farc Violence,Total Violence,Ratio,post15,FARC,post13,Month,Year
0,68001,2628,0,2,0.0,0,0,0,1,2010
0,68001,2526,0,1,0.0,0,0,0,4,2010
0,68001,2444,0,1,0.0,0,0,0,6,2010
0,68001,2591,0,2,0.0,0,0,0,10,2010
0,68081,2628,0,5,0.0,0,0,0,1,2010
0,68081,2444,0,4,0.0,0,0,0,2,2010
0,68081,2770,1,4,0.25,0,0,0,3,2010
0,68081,2526,0,4,0.0,0,0,0,4,2010
0,68081,2539,0,2,0.0,0,0,0,5,2010
0,68081,2444,0,5,0.0,0,0,0,6,2010
0,68081,2315,1,9,0.1111111111111111,0,0,0,7,2010
0,68081,2626,0,3,0.0,0,0,0,8,2010
0,68081,2788,0,10,0.0,0,0,0,9,2010
0,68081,2591,0,3,0.0,0,0,0,10,2010
0,68081,2392,0,6,0.0,0,0,0,12,2010
0,68101,2444,1,1,1.0,0,0,0,2,2010
0,68167,2299,0,1,0.0,0,0,0,11,2010
0,68190,2628,0,1,0.0,0,0,0,1,2010
0,68190,2315,0,1,0.0,0,0,0,7,2010
0,68190,2392,0,1,0.0,0,0,0,12,2010
0,68377,2299,0,2,0.0,0,0,0,11,2010
0,68572,2526,0,1,0.0,0,0,0,4,2010
0,68575,2628,0,1,0.0,0,0,0,1,2010
0,68575,2444,0,1,0.0,0,0,0,6,2010
0,68575,2591,0,2,0.0,0,0,0,10,2010
0,68615,2444,0,2,0.0,0,0,0,2,2010
0,68615,2299,0,1,0.0,0,0,0,11,2010
0,68655,2444,0,1,0.0,0,0,0,2,2010
0,68655,2539,0,1,0.0,0,0,0,5,2010
0,68655,2626,0,1,0.0,0,0,0,8,2010
0,68655,2299,0,1,0.0,0,0,0,11,2010
0,68745,2770,0,2,0.0,0,0,0,3,2010
0,68780,2539,0,1,0.0,0,0,0,5,2010
0,68861,2770,0,1,0.0,0,0,0,3,2010
0,70001,1111,0,1,0.0,0,0,0,4,2010
0,70001,1205,0,1,0.0,0,0,0,7,2010
0,70001,1293,0,1,0.0,0,0,0,8,2010
0,70221,1321,0,1,0.0,0,0,0,1,2010
0,70429,1321,0,1,0.0,0,0,0,1,2010
0,70429,1102,0,1,0.0,0,0,0,2,2010
0,70429,1242,0,1,0.0,0,0,0,11,2010
0,70678,1042,0,1,0.0,0,0,0,5,2010
0,70713,1111,0,1,0.0,0,0,0,4,2010
0,70713,1042,0,1,0.0,0,0,0,5,2010
0,73001,1456,1,1,1.0,0,0,0,2,2010
0,73001,1580,0,3,0.0,0,0,0,4,2010
0,73001,1510,2,2,1.0,0,0,0,5,2010
0,73001,1600,0,4,0.0,0,0,0,7,2010
0,73001,1585,1,1,1.0,0,0,0,8,2010
0,73001,1630,0,1,0.0,0,0,0,9,2010
0,73001,1501,1,2,0.5,0,0,0,10,2010
0,73001,1371,1,2,0.5,0,0,0,11,2010
0,73001,1473,0,2,0.0,0,0,0,12,2010
0,73030,1580,0,1,0.0,0,0,0,4,2010
0,73043,1580,1,1,1.0,0,0,0,4,2010
0,73043,1501,1,1,1.0,0,0,0,10,2010
0,73067,1649,1,1,1.0,0,0,0,3,2010
0,73067,1510,0,1,0.0,0,0,0,5,2010
0,73067,1585,0,1,0.0,0,0,0,8,2010
0,73124,1639,1,1,1.0,0,0,0,1,2010
0,73124,1456,1,1,1.0,0,0,0,2,2010
0,73124,1649,1,1,1.0,0,0,0,3,2010
0,73124,1580,0,1,0.0,0,0,0,4,2010
0,73124,1514,0,1,0.0,0,0,0,6,2010
0,73124,1585,2,3,0.6666666666666666,0,0,0,8,2010
0,73168,1456,1,1,1.0,0,0,0,2,2010
0,73168,1649,1,1,1.0,0,0,0,3,2010
0,73168,1510,2,2,1.0,0,0,0,5,2010
0,73168,1514,3,3,1.0,0,0,0,6,2010
0,73168,1600,1,2,0.5,0,0,0,7,2010
0,73168,1585,1,1,1.0,0,0,0,8,2010
0,73168,1501,3,4,0.75,0,0,0,10,2010
0,73168,1371,1,2,0.5,0,0,0,11,2010
0,73168,1473,2,2,1.0,0,0,0,12,2010
0,73283,1456,0,1,0.0,0,0,0,2,2010
0,73283,1510,0,1,0.0,0,0,0,5,2010
0,73347,1639,0,1,0.0,0,0,0,1,2010
0,73347,1649,0,1,0.0,0,0,0,3,2010
0,73349,1501,1,1,1.0,0,0,0,10,2010
0,73411,1639,0,1,0.0,0,0,0,1,2010
0,73411,1456,0,1,0.0,0,0,0,2,2010
0,73411,1510,0,1,0.0,0,0,0,5,2010
0,73411,1473,0,1,0.0,0,0,0,12,2010
0,73443,1473,0,1,0.0,0,0,0,12,2010
0,73449,1473,0,1,0.0,0,0,0,12,2010
0,73461,1456,1,1,1.0,0,0,0,2,2010
0,73483,1510,0,1,0.0,0,0,0,5,2010
0,73483,1473,0,1,0.0,0,0,0,12,2010
0,73504,1580,0,1,0.0,0,0,0,4,2010
0,73504,1371,1,1,1.0,0,0,0,11,2010
0,73504,1473,0,2,0.0,0,0,0,12,2010
0,73555,1639,1,2,0.5,0,0,0,1,2010
0,73555,1456,0,2,0.0,0,0,0,2,2010
0,73555,1649,1,3,0.3333333333333333,0,0,0,3,2010
0,73555,1580,1,1,1.0,0,0,0,4,2010
0,73555,1510,3,6,0.5,0,0,0,5,2010
0,73555,1514,1,6,0.16666666666666666,0,0,0,6,2010
0,73555,1600,2,3,0.6666666666666666,0,0,0,7,2010
0,73555,1585,3,4,0.75,0,0,0,8,2010
0,73555,1630,3,6,0.5,0,0,0,9,2010
0,73555,1501,4,5,0.8,0,0,0,10,2010
0,73555,1371,2,5,0.4,0,0,0,11,2010
0,73555,1473,1,1,1.0,0,0,0,12,2010
0,73585,1580,0,1,0.0,0,0,0,4,2010
0,73616,1639,2,2,1.0,0,0,0,1,2010
0,73616,1456,1,1,1.0,0,0,0,2,2010
0,73616,1514,1,2,0.5,0,0,0,6,2010
0,73616,1600,2,2,1.0,0,0,0,7,2010
0,73616,1501,0,1,0.0,0,0,0,10,2010
0,73616,1371,3,3,1.0,0,0,0,11,2010
0,73622,1649,1,1,1.0,0,0,0,3,2010
0,73622,1514,1,1,1.0,0,0,0,6,2010
0,73622,1371,3,4,0.75,0,0,0,11,2010
0,73624,1639,0,1,0.0,0,0,0,1,2010
0,73624,1456,2,3,0.6666666666666666,0,0,0,2,2010
0,73624,1649,1,1,1.0,0,0,0,3,2010
0,73624,1585,2,2,1.0,0,0,0,8,2010
0,73624,1501,0,1,0.0,0,0,0,10,2010
0,73624,1371,1,1,1.0,0,0,0,11,2010
0,73624,1473,1,1,1.0,0,0,0,12,2010
0,73675,1639,1,2,0.5,0,0,0,1,2010
0,73675,1510,1,1,1.0,0,0,0,5,2010
0,73675,1630,1,3,0.3333333333333333,0,0,0,9,2010
0,73675,1501,1,1,1.0,0,0,0,10,2010
0,73675,1371,0,1,0.0,0,0,0,11,2010
0,73675,1473,0,1,0.0,0,0,0,12,2010
0,73678,1639,0,2,0.0,0,0,0,1,2010
0,73686,1510,1,1,1.0,0,0,0,5,2010
0,73861,1580,0,1,0.0,0,0,0,4,2010
0,73861,1510,1,1,1.0,0,0,0,5,2010
0,73870,1514,0,1,0.0,0,0,0,6,2010
0,73870,1585,0,1,0.0,0,0,0,8,2010
0,76001,4799,1,8,0.125,0,0,0,1,2010
0,76001,4391,0,2,0.0,0,0,0,2,2010
0,76001,4988,1,4,0.25,0,0,0,3,2010
0,76001,4645,0,4,0.0,0,0,0,4,2010
0,76001,4675,0,6,0.0,0,0,0,5,2010
0,76001,4519,0,11,0.0,0,0,0,6,2010
0,76001,4866,0,2,0.0,0,0,0,7,2010
0,76001,4634,0,8,0.0,0,0,0,8,2010
0,76001,5031,1,12,0.08333333333333333,0,0,0,9,2010
0,76001,4610,1,7,0.14285714285714285,0,0,0,10,2010
0,76001,4253,1,7,0.14285714285714285,0,0,0,11,2010
0,76001,4550,0,2,0.0,0,0,0,12,2010
0,76020,4550,0,1,0.0,0,0,0,12,2010
0,76036,4391,0,1,0.0,0,0,0,2,2010
0,76036,4550,1,1,1.0,0,0,0,12,2010
0,76041,4610,0,1,0.0,0,0,0,10,2010
0,76100,4519,0,1,0.0,0,0,0,6,2010
0,76100,4634,0,1,0.0,0,0,0,8,2010
0,76100,4610,0,1,0.0,0,0,0,10,2010
0,76109,4799,1,15,0.06666666666666667,0,0,0,1,2010
0,76109,4391,0,5,0.0,0,0,0,2,2010
0,76109,4988,2,4,0.5,0,0,0,3,2010
0,76109,4645,0,6,0.0,0,0,0,4,2010
0,76109,4675,0,8,0.0,0,0,0,5,2010
0,76109,4519,0,7,0.0,0,0,0,6,2010
0,76109,4866,0,8,0.0,0,0,0,7,2010
0,76109,4634,1,2,0.5,0,0,0,8,2010
0,76109,5031,1,3,0.3333333333333333,0,0,0,9,2010
0,76109,4610,0,10,0.0,0,0,0,10,2010
0,76109,4253,3,14,0.21428571428571427,0,0,0,11,2010
0,76109,4550,2,4,0.5,0,0,0,12,2010
0,76111,4645,0,3,0.0,0,0,0,4,2010
0,76111,4519,0,1,0.0,0,0,0,6,2010
0,76111,4866,1,4,0.25,0,0,0,7,2010
0,76111,5031,0,2,0.0,0,0,0,9,2010
0,76111,4253,0,2,0.0,0,0,0,11,2010
0,76113,4988,1,1,1.0,0,0,0,3,2010
0,76113,4519,2,2,1.0,0,0,0,6,2010
0,76113,4253,1,1,1.0,0,0,0,11,2010
0,76122,4988,1,1,1.0,0,0,0,3,2010
0,76122,4519,1,1,1.0,0,0,0,6,2010
0,76122,4866,1,1,1.0,0,0,0,7,2010
0,76122,4253,0,1,0.0,0,0,0,11,2010
0,76126,4645,0,1,0.0,0,0,0,4,2010
0,76126,4519,1,1,1.0,0,0,0,6,2010
0,76126,4253,1,1,1.0,0,0,0,11,2010
0,76130,4988,1,1,1.0,0,0,0,3,2010
0,76130,4675,0,1,0.0,0,0,0,5,2010
0,76130,5031,0,1,0.0,0,0,0,9,2010
0,76147,4799,0,1,0.0,0,0,0,1,2010
0,76147,4391,0,2,0.0,0,0,0,2,2010
0,76147,4988,0,1,0.0,0,0,0,3,2010
0,76147,4645,0,1,0.0,0,0,0,4,2010
0,76147,4675,0,1,0.0,0,0,0,5,2010
0,76147,4253,0,3,0.0,0,0,0,11,2010
0,76233,4799,0,1,0.0,0,0,0,1,2010
0,76233,4988,1,1,1.0,0,0,0,3,2010
0,76233,5031,0,1,0.0,0,0,0,9,2010
0,76233,4550,0,5,0.0,0,0,0,12,2010
0,76243,4391,0,1,0.0,0,0,0,2,2010
0,76246,4866,0,1,0.0,0,0,0,7,2010
0,76246,4634,0,1,0.0,0,0,0,8,2010
0,76246,4610,0,3,0.0,0,0,0,10,2010
0,76248,4634,0,1,0.0,0,0,0,8,2010
0,76250,4988,0,1,0.0,0,0,0,3,2010
0,76250,4253,0,1,0.0,0,0,0,11,2010
0,76275,4799,1,2,0.5,0,0,0,1,2010
0,76275,4988,2,2,1.0,0,0,0,3,2010
0,76275,4645,4,4,1.0,0,0,0,4,2010
0,76275,4675,3,3,1.0,0,0,0,5,2010
0,76275,4610,1,1,1.0,0,0,0,10,2010
0,76275,4550,0,1,0.0,0,0,0,12,2010
0,76306,4988,0,1,0.0,0,0,0,3,2010
0,76364,4799,1,1,1.0,0,0,0,1,2010
0,76364,4645,0,1,0.0,0,0,0,4,2010
0,76364,4675,0,2,0.0,0,0,0,5,2010
0,76364,4634,0,1,0.0,0,0,0,8,2010
0,76364,4610,0,2,0.0,0,0,0,10,2010
0,76364,4253,1,1,1.0,0,0,0,11,2010
0,76400,4988,0,1,0.0,0,0,0,3,2010
0,76400,4550,0,1,0.0,0,0,0,12,2010
0,76403,4675,0,1,0.0,0,0,0,5,2010
0,76520,4988,0,2,0.0,0,0,0,3,2010
0,76520,4519,0,1,0.0,0,0,0,6,2010
0,76520,4634,0,1,0.0,0,0,0,8,2010
0,76520,4253,0,1,0.0,0,0,0,11,2010
0,76563,4988,0,1,0.0,0,0,0,3,2010
0,76563,4519,1,1,1.0,0,0,0,6,2010
0,76563,4866,0,2,0.0,0,0,0,7,2010
0,76563,4634,0,1,0.0,0,0,0,8,2010
0,76606,5031,0,1,0.0,0,0,0,9,2010
0,76606,4610,1,1,1.0,0,0,0,10,2010
0,76616,4391,0,1,0.0,0,0,0,2,2010
0,76616,4634,1,5,0.2,0,0,0,8,2010
0,76616,4550,0,1,0.0,0,0,0,12,2010
0,76622,4799,0,1,0.0,0,0,0,1,2010
0,76670,4988,1,1,1.0,0,0,0,3,2010
0,76670,4519,1,1,1.0,0,0,0,6,2010
0,76670,4866,1,1,1.0,0,0,0,7,2010
0,76670,4253,0,1,0.0,0,0,0,11,2010
0,76736,4799,0,1,0.0,0,0,0,1,2010
0,76736,4391,0,1,0.0,0,0,0,2,2010
0,76736,4866,0,2,0.0,0,0,0,7,2010
0,76736,4253,0,1,0.0,0,0,0,11,2010
0,76823,4988,0,1,0.0,0,0,0,3,2010
0,76828,4799,0,1,0.0,0,0,0,1,2010
0,76828,4634,0,3,0.0,0,0,0,8,2010
0,76828,5031,0,1,0.0,0,0,0,9,2010
0,76828,4253,0,1,0.0,0,0,0,11,2010
0,76828,4550,0,1,0.0,0,0,0,12,2010
0,76834,4799,0,2,0.0,0,0,0,1,2010
0,76834,4391,1,3,0.3333333333333333,0,0,0,2,2010
0,76834,4645,1,1,1.0,0,0,0,4,2010
0,76834,4675,1,1,1.0,0,0,0,5,2010
0,76834,4519,0,2,0.0,0,0,0,6,2010
0,76834,4866,1,1,1.0,0,0,0,7,2010
0,76834,4634,1,4,0.25,0,0,0,8,2010
0,76834,5031,1,3,0.3333333333333333,0,0,0,9,2010
0,76834,4610,0,2,0.0,0,0,0,10,2010
0,76834,4253,4,6,0.6666666666666666,0,0,0,11,2010
0,76834,4550,2,4,0.5,0,0,0,12,2010
0,76863,4634,0,1,0.0,0,0,0,8,2010
0,76869,4519,0,1,0.0,0,0,0,6,2010
0,76890,4799,0,2,0.0,0,0,0,1,2010
0,76892,4988,0,1,0.0,0,0,0,3,2010
0,76892,4253,0,1,0.0,0,0,0,11,2010
0,81001,413,0,1,0.0,0,0,0,1,2010
0,81001,313,0,1,0.0,0,0,0,2,2010
0,81001,420,0,1,0.0,0,0,0,3,2010
0,81001,408,0,1,0.0,0,0,0,4,2010
0,81001,335,0,3,0.0,0,0,0,5,2010
0,81001,328,0,1,0.0,0,0,0,6,2010
0,81001,357,1,1,1.0,0,0,0,7,2010
0,81001,371,0,3,0.0,0,0,0,8,2010
0,81001,435,1,1,1.0,0,0,0,9,2010
0,81001,432,2,3,0.6666666666666666,0,0,0,10,2010
0,81001,350,1,5,0.2,0,0,0,11,2010
0,81001,360,0,1,0.0,0,0,0,12,2010
0,81065,413,4,6,0.6666666666666666,0,0,0,1,2010
0,81065,313,3,3,1.0,0,0,0,2,2010
0,81065,420,6,7,0.8571428571428571,0,0,0,3,2010
0,81065,408,4,8,0.5,0,0,0,4,2010
0,81065,335,4,8,0.5,0,0,0,5,2010
0,81065,328,0,2,0.0,0,0,0,6,2010
0,81065,357,2,5,0.4,0,0,0,7,2010
0,81065,371,2,4,0.5,0,0,0,8,2010
0,81065,435,1,2,0.5,0,0,0,9,2010
0,81065,432,3,5,0.6,0,0,0,10,2010
0,81065,350,1,4,0.25,0,0,0,11,2010
0,81065,360,5,7,0.7142857142857143,0,0,0,12,2010
0,81220,420,0,1,0.0,0,0,0,3,2010
0,81300,413,1,1,1.0,0,0,0,1,2010
0,81300,313,0,1,0.0,0,0,0,2,2010
0,81300,420,0,3,0.0,0,0,0,3,2010
0,81300,350,1,1,1.0,0,0,0,11,2010
0,81591,413,1,1,1.0,0,0,0,1,2010
0,81591,313,1,1,1.0,0,0,0,2,2010
0,81591,335,1,1,1.0,0,0,0,5,2010
0,81591,432,1,1,1.0,0,0,0,10,2010
0,81591,350,2,3,0.6666666666666666,0,0,0,11,2010
0,81591,360,1,1,1.0,0,0,0,12,2010
0,81736,413,0,5,0.0,0,0,0,1,2010
0,81736,313,0,1,0.0,0,0,0,2,2010
0,81736,420,0,3,0.0,0,0,0,3,2010
0,81736,408,0,4,0.0,0,0,0,4,2010
0,81736,335,0,3,0.0,0,0,0,5,2010
0,81736,328,0,4,0.0,0,0,0,6,2010
0,81736,357,0,2,0.0,0,0,0,7,2010
0,81736,371,0,2,0.0,0,0,0,8,2010
0,81736,435,0,8,0.0,0,0,0,9,2010
0,81736,432,0,1,0.0,0,0,0,10,2010
0,81736,350,1,3,0.3333333333333333,0,0,0,11,2010
0,81736,360,1,1,1.0,0,0,0,12,2010
0,81794,413,11,24,0.4583333333333333,0,0,0,1,2010
0,81794,313,3,5,0.6,0,0,0,2,2010
0,81794,420,3,4,0.75,0,0,0,3,2010
0,81794,408,3,7,0.42857142857142855,0,0,0,4,2010
0,81794,335,1,6,0.16666666666666666,0,0,0,5,2010
0,81794,328,3,5,0.6,0,0,0,6,2010
0,81794,357,4,5,0.8,0,0,0,7,2010
0,81794,371,3,7,0.42857142857142855,0,0,0,8,2010
0,81794,435,2,3,0.6666666666666666,0,0,0,9,2010
0,81794,432,6,11,0.5454545454545454,0,0,0,10,2010
0,81794,350,8,11,0.7272727272727273,0,0,0,11,2010
0,81794,360,3,10,0.3,0,0,0,12,2010
0,85001,480,0,2,0.0,0,0,0,2,2010
0,85001,516,1,4,0.25,0,0,0,7,2010
0,85001,545,0,1,0.0,0,0,0,8,2010
0,85001,514,0,1,0.0,0,0,0,9,2010
0,85010,576,0,1,0.0,0,0,0,1,2010
0,85010,559,0,3,0.0,0,0,0,3,2010
0,85010,534,1,3,0.3333333333333333,0,0,0,4,2010
0,85010,506,0,1,0.0,0,0,0,10,2010
0,85125,576,1,1,1.0,0,0,0,1,2010
0,85125,480,1,1,1.0,0,0,0,2,2010
0,85162,506,0,1,0.0,0,0,0,10,2010
0,85225,576,0,1,0.0,0,0,0,1,2010
0,85225,559,2,2,1.0,0,0,0,3,2010
0,85225,545,0,1,0.0,0,0,0,8,2010
0,85225,506,1,1,1.0,0,0,0,10,2010
0,85230,559,1,1,1.0,0,0,0,3,2010
0,85250,545,0,1,0.0,0,0,0,8,2010
0,85250,506,0,1,0.0,0,0,0,10,2010
0,85315,545,1,1,1.0,0,0,0,8,2010
0,85315,514,5,6,0.8333333333333334,0,0,0,9,2010
0,85315,490,1,1,1.0,0,0,0,12,2010
0,85400,576,1,1,1.0,0,0,0,1,2010
0,85400,559,2,2,1.0,0,0,0,3,2010
0,85400,516,1,1,1.0,0,0,0,7,2010
0,85400,545,3,3,1.0,0,0,0,8,2010
0,85400,514,1,1,1.0,0,0,0,9,2010
0,85400,491,1,1,1.0,0,0,0,11,2010
0,85410,559,0,1,0.0,0,0,0,3,2010
0,85440,559,0,1,0.0,0,0,0,3,2010
0,86001,332,5,5,1.0,0,0,0,1,2010
0,86001,329,0,1,0.0,0,0,0,5,2010
0,86001,313,0,1,0.0,0,0,0,11,2010
0,86001,277,1,2,0.5,0,0,0,12,2010
0,86320,353,0,1,0.0,0,0,0,3,2010
0,86320,333,0,1,0.0,0,0,0,4,2010
0,86320,329,1,1,1.0,0,0,0,5,2010
0,86320,260,0,1,0.0,0,0,0,7,2010
0,86320,313,1,2,0.5,0,0,0,11,2010
0,86320,277,1,1,1.0,0,0,0,12,2010
0,86568,332,0,1,0.0,0,0,0,1,2010
0,86568,328,0,2,0.0,0,0,0,2,2010
0,86568,353,1,2,0.5,0,0,0,3,2010
0,86568,333,4,7,0.5714285714285714,0,0,0,4,2010
0,86568,329,0,1,0.0,0,0,0,5,2010
0,86568,314,3,6,0.5,0,0,0,6,2010
0,86568,260,1,1,1.0,0,0,0,7,2010
0,86568,328,2,2,1.0,0,0,0,8,2010
0,86568,359,2,3,0.6666666666666666,0,0,0,9,2010
0,86568,308,2,3,0.6666666666666666,0,0,0,10,2010
0,86568,313,4,8,0.5,0,0,0,11,2010
0,86568,277,1,2,0.5,0,0,0,12,2010
0,86569,332,1,1,1.0,0,0,0,1,2010
0,86569,328,3,3,1.0,0,0,0,2,2010
0,86569,353,1,1,1.0,0,0,0,3,2010
0,86569,333,1,1,1.0,0,0,0,4,2010
0,86569,329,0,1,0.0,0,0,0,5,2010
0,86569,314,2,2,1.0,0,0,0,6,2010
0,86569,260,2,2,1.0,0,0,0,7,2010
0,86569,328,1,3,0.3333333333333333,0,0,0,8,2010
0,86569,359,4,4,1.0,0,0,0,9,2010
0,86569,308,1,2,0.5,0,0,0,10,2010
0,86569,313,4,5,0.8,0,0,0,11,2010
0,86571,332,1,1,1.0,0,0,0,1,2010
0,86571,328,1,2,0.5,0,0,0,2,2010
0,86571,353,4,5,0.8,0,0,0,3,2010
0,86571,329,2,3,0.6666666666666666,0,0,0,5,2010
0,86571,314,4,5,0.8,0,0,0,6,2010
0,86571,260,2,2,1.0,0,0,0,7,2010
0,86571,328,0,1,0.0,0,0,0,8,2010
0,86571,359,1,1,1.0,0,0,0,9,2010
0,86571,277,2,2,1.0,0,0,0,12,2010
0,86573,332,1,1,1.0,0,0,0,1,2010
0,86573,353,0,1,0.0,0,0,0,3,2010
0,86573,260,2,2,1.0,0,0,0,7,2010
0,86573,328,1,1,1.0,0,0,0,8,2010
0,86573,359,1,2,0.5,0,0,0,9,2010
0,86573,313,0,1,0.0,0,0,0,11,2010
0,86573,277,1,4,0.25,0,0,0,12,2010
0,86757,332,2,2,1.0,0,0,0,1,2010
0,86757,329,1,1,1.0,0,0,0,5,2010
0,86757,314,0,1,0.0,0,0,0,6,2010
0,86757,328,1,1,1.0,0,0,0,8,2010
0,86757,359,3,3,1.0,0,0,0,9,2010
0,86757,308,0,1,0.0,0,0,0,10,2010
0,86757,313,0,2,0.0,0,0,0,11,2010
0,86865,332,1,3,0.3333333333333333,0,0,0,1,2010
0,86865,353,1,1,1.0,0,0,0,3,2010
0,86865,333,0,2,0.0,0,0,0,4,2010
0,86865,329,1,1,1.0,0,0,0,5,2010
0,86865,314,0,1,0.0,0,0,0,6,2010
0,86865,313,1,5,0.2,0,0,0,11,2010
0,86865,277,1,2,0.5,0,0,0,12,2010
0,86885,333,0,1,0.0,0,0,0,4,2010
0,86885,329,1,1,1.0,0,0,0,5,2010
0,86885,314,0,1,0.0,0,0,0,6,2010
0,86885,359,2,3,0.6666666666666666,0,0,0,9,2010
0,86885,308,1,1,1.0,0,0,0,10,2010
0,88001,57,0,1,0.0,0,0,0,5,2010
0,88001,70,0,1,0.0,0,0,0,9,2010
0,91001,135,0,1,0.0,0,0,0,1,2010
0,91001,104,0,1,0.0,0,0,0,2,2010
0,91001,115,0,1,0.0,0,0,0,8,2010
0,95001,117,2,9,0.2222222222222222,0,0,0,1,2010
0,95001,106,6,11,0.5454545454545454,0,0,0,2,2010
0,95001,123,2,4,0.5,0,0,0,3,2010
0,95001,116,2,3,0.6666666666666666,0,0,0,4,2010
0,95001,95,2,4,0.5,0,0,0,5,2010
0,95001,112,7,18,0.3888888888888889,0,0,0,6,2010
0,95001,107,1,2,0.5,0,0,0,7,2010
0,95001,117,3,3,1.0,0,0,0,8,2010
0,95001,111,2,2,1.0,0,0,0,9,2010
0,95001,116,9,10,0.9,0,0,0,10,2010
0,95001,116,3,5,0.6,0,0,0,11,2010
0,95001,99,3,3,1.0,0,0,0,12,2010
0,95015,117,2,3,0.6666666666666666,0,0,0,1,2010
0,95015,106,1,5,0.2,0,0,0,2,2010
0,95015,123,0,5,0.0,0,0,0,3,2010
0,95015,116,1,1,1.0,0,0,0,4,2010
0,95015,95,1,1,1.0,0,0,0,5,2010
0,95015,112,1,1,1.0,0,0,0,6,2010
0,95015,107,1,1,1.0,0,0,0,7,2010
0,95015,117,1,1,1.0,0,0,0,8,2010
0,95015,111,0,1,0.0,0,0,0,9,2010
0,95025,112,0,2,0.0,0,0,0,6,2010
0,95025,111,1,1,1.0,0,0,0,9,2010
0,95025,116,0,2,0.0,0,0,0,10,2010
0,95025,116,0,2,0.0,0,0,0,11,2010
0,95025,99,1,1,1.0,0,0,0,12,2010
0,95200,117,2,4,0.5,0,0,0,1,2010
0,95200,106,2,4,0.5,0,0,0,2,2010
0,95200,116,2,2,1.0,0,0,0,4,2010
0,95200,95,1,2,0.5,0,0,0,5,2010
0,95200,112,1,1,1.0,0,0,0,6,2010
0,95200,107,1,1,1.0,0,0,0,7,2010
0,95200,117,2,2,1.0,0,0,0,8,2010
0,95200,116,1,1,1.0,0,0,0,10,2010
0,97001,36,0,1,0.0,0,0,0,1,2010
0,97001,44,0,1,0.0,0,0,0,4,2010
0,97001,43,1,1,1.0,0,0,0,6,2010
0,97161,36,1,2,0.5,0,0,0,1,2010
0,97161,38,1,1,1.0,0,0,0,3,2010
0,97161,46,1,1,1.0,0,0,0,5,2010
0,97161,81,1,1,1.0,0,0,0,10,2010
0,97161,36,1,1,1.0,0,0,0,12,2010
0,99001,64,0,1,0.0,0,0,0,6,2010
0,99001,62,0,1,0.0,0,0,0,8,2010
0,99524,48,0,1,0.0,0,0,0,1,2010
0,99773,48,0,1,0.0,0,0,0,1,2010
0,99773,49,3,3,1.0,0,0,0,2,2010
0,99773,71,0,1,0.0,0,0,0,3,2010
0,99773,76,2,2,1.0,0,0,0,5,2010
0,99773,47,0,1,0.0,0,0,0,9,2010
0,99773,73,1,1,1.0,0,0,0,10,2010
0,99773,53,0,3,0.0,0,0,0,11,2010
0,99773,44,1,2,0.5,0,0,0,12,2010
0,5001,5954,0,17,0.0,0,1,0,1,2011
0,5001,5280,0,26,0.0,0,1,0,2,2011
0,5001,6525,0,33,0.0,0,1,0,3,2011
0,5001,6063,0,25,0.0,0,1,0,4,2011
0,5001,6332,1,27,0.037037037037037035,0,1,0,5,2011
0,5001,6008,0,22,0.0,0,1,0,6,2011
0,5001,6287,0,17,0.0,0,1,0,7,2011
0,5001,6717,0,25,0.0,0,1,0,8,2011
0,5001,7064,1,27,0.037037037037037035,0,1,0,9,2011
0,5001,6565,0,15,0.0,0,1,0,10,2011
0,5001,6424,1,28,0.03571428571428571,0,1,0,11,2011
0,5001,6562,0,24,0.0,0,1,0,12,2011
0,5031,6717,0,1,0.0,0,1,0,8,2011
0,5034,5954,0,1,0.0,0,1,0,1,2011
0,5034,5280,0,1,0.0,0,1,0,2,2011
0,5034,6063,0,2,0.0,0,1,0,4,2011
0,5038,6063,0,1,0.0,0,1,0,4,2011
0,5038,6332,1,2,0.5,0,1,0,5,2011
0,5038,6008,1,1,1.0,0,1,0,6,2011
0,5038,6717,1,3,0.3333333333333333,0,1,0,8,2011
0,5038,6562,0,2,0.0,0,1,0,12,2011
0,5040,5954,3,9,0.3333333333333333,0,1,0,1,2011
0,5040,5280,1,2,0.5,0,1,0,2,2011
0,5040,6525,0,2,0.0,0,1,0,3,2011
0,5040,6063,2,6,0.3333333333333333,0,1,0,4,2011
0,5040,6332,3,5,0.6,0,1,0,5,2011
0,5040,6008,3,5,0.6,0,1,0,6,2011
0,5040,6287,2,5,0.4,0,1,0,7,2011
0,5040,6717,3,3,1.0,0,1,0,8,2011
0,5040,6424,4,6,0.6666666666666666,0,1,0,11,2011
0,5040,6562,2,4,0.5,0,1,0,12,2011
0,5042,5280,0,1,0.0,0,1,0,2,2011
0,5042,6525,0,1,0.0,0,1,0,3,2011
0,5042,6008,1,2,0.5,0,1,0,6,2011
0,5042,6287,0,1,0.0,0,1,0,7,2011
0,5042,6424,0,1,0.0,0,1,0,11,2011
0,5045,5954,0,1,0.0,0,1,0,1,2011
0,5045,5280,1,3,0.3333333333333333,0,1,0,2,2011
0,5045,6525,2,6,0.3333333333333333,0,1,0,3,2011
0,5045,6063,1,7,0.14285714285714285,0,1,0,4,2011
0,5045,6332,0,3,0.0,0,1,0,5,2011
0,5045,6008,1,3,0.3333333333333333,0,1,0,6,2011
