,Municipality,Department,FARC Involvement,Year,Month,Day,Type of Violence
2104,13654 SAN JACINTO,BOLÍVAR,Yes,2006,7,9,Landmines
2105,13654 SAN JACINTO,BOLÍVAR,No,2006,7,9,Landmines
2106,13654 SAN JACINTO,BOLÍVAR,No,2007,1,9,Landmines
2107,13654 SAN JACINTO,BOLÍVAR,No,2007,1,17,Landmines
2108,13654 SAN JACINTO,BOLÍVAR,Yes,2007,3,30,Landmines
2109,13654 SAN JACINTO,BOLÍVAR,Yes,2007,7,9,Landmines
2110,13654 SAN JACINTO,BOLÍVAR,Yes,2007,7,9,Landmines
2111,13654 SAN JACINTO,BOLÍVAR,No,2007,7,9,Landmines
2112,13654 SAN JACINTO,BOLÍVAR,Yes,2007,7,26,Landmines
2113,13654 SAN JACINTO,BOLÍVAR,Yes,2007,7,26,Landmines
2114,13655 SAN JACINTO DEL CAUCA,BOLÍVAR,No,1993,8,7,Landmines
2115,13655 SAN JACINTO DEL CAUCA,BOLÍVAR,No,2000,4,8,Landmines
2116,13657 SAN JUAN NEPOMUCENO,BOLÍVAR,Yes,2005,2,5,Landmines
2117,13657 SAN JUAN NEPOMUCENO,BOLÍVAR,No,2006,8,6,Landmines
2118,13657 SAN JUAN NEPOMUCENO,BOLÍVAR,No,2006,11,11,Landmines
2119,13657 SAN JUAN NEPOMUCENO,BOLÍVAR,Yes,2007,3,23,Landmines
2120,13657 SAN JUAN NEPOMUCENO,BOLÍVAR,No,2007,6,14,Landmines
2121,13667 SAN MARTÍN DE LOBA,BOLÍVAR,No,1999,5,1,Landmines
2122,13667 SAN MARTÍN DE LOBA,BOLÍVAR,No,2000,8,29,Landmines
2123,13670 SAN PABLO,BOLÍVAR,No,1991,6,8,Landmines
2124,13670 SAN PABLO,BOLÍVAR,No,1991,11,28,Landmines
2125,13670 SAN PABLO,BOLÍVAR,No,1992,1,1,Landmines
2126,13670 SAN PABLO,BOLÍVAR,No,1992,9,10,Landmines
2127,13670 SAN PABLO,BOLÍVAR,Yes,1994,4,29,Landmines
2128,13670 SAN PABLO,BOLÍVAR,No,1994,5,4,Landmines
2129,13670 SAN PABLO,BOLÍVAR,No,1994,12,27,Landmines
2130,13670 SAN PABLO,BOLÍVAR,No,1995,4,29,Landmines
2131,13670 SAN PABLO,BOLÍVAR,No,1995,5,27,Landmines
2132,13670 SAN PABLO,BOLÍVAR,No,1996,1,20,Landmines
2133,13670 SAN PABLO,BOLÍVAR,No,1996,8,7,Landmines
2134,13670 SAN PABLO,BOLÍVAR,No,1996,8,7,Landmines
2135,13670 SAN PABLO,BOLÍVAR,No,1997,2,18,Landmines
2136,13670 SAN PABLO,BOLÍVAR,No,1998,7,3,Landmines
2137,13670 SAN PABLO,BOLÍVAR,No,2000,1,9,Landmines
2138,13670 SAN PABLO,BOLÍVAR,No,2001,3,9,Landmines
2139,13670 SAN PABLO,BOLÍVAR,No,2001,3,22,Landmines
2140,13670 SAN PABLO,BOLÍVAR,No,2001,4,30,Landmines
2141,13670 SAN PABLO,BOLÍVAR,Yes,2003,1,31,Landmines
2142,13670 SAN PABLO,BOLÍVAR,Yes,2003,1,31,Landmines
2143,13670 SAN PABLO,BOLÍVAR,Yes,2003,1,31,Landmines
2144,13670 SAN PABLO,BOLÍVAR,Yes,2003,1,31,Landmines
2145,13670 SAN PABLO,BOLÍVAR,Yes,2003,2,21,Landmines
2146,13670 SAN PABLO,BOLÍVAR,No,2003,6,22,Landmines
2147,13670 SAN PABLO,BOLÍVAR,Yes,2004,6,29,Landmines
2148,13670 SAN PABLO,BOLÍVAR,No,2004,12,24,Landmines
2149,13670 SAN PABLO,BOLÍVAR,No,2004,12,26,Landmines
2150,13670 SAN PABLO,BOLÍVAR,No,2005,4,21,Landmines
2151,13670 SAN PABLO,BOLÍVAR,No,2005,5,6,Landmines
2152,13670 SAN PABLO,BOLÍVAR,No,2005,5,6,Landmines
2153,13670 SAN PABLO,BOLÍVAR,No,2005,5,6,Landmines
2154,13670 SAN PABLO,BOLÍVAR,No,2005,5,6,Landmines
2155,13670 SAN PABLO,BOLÍVAR,Yes,2005,7,3,Landmines
2156,13670 SAN PABLO,BOLÍVAR,No,2005,9,15,Landmines
2157,13670 SAN PABLO,BOLÍVAR,No,2005,11,8,Landmines
2158,13670 SAN PABLO,BOLÍVAR,No,2006,1,7,Landmines
2159,13670 SAN PABLO,BOLÍVAR,No,2006,6,11,Landmines
2160,13670 SAN PABLO,BOLÍVAR,No,2006,7,27,Landmines
2161,13670 SAN PABLO,BOLÍVAR,No,2006,7,31,Landmines
2162,13670 SAN PABLO,BOLÍVAR,Yes,2006,8,16,Landmines
2163,13670 SAN PABLO,BOLÍVAR,No,2006,10,29,Landmines
2164,13670 SAN PABLO,BOLÍVAR,Yes,2007,7,25,Landmines
2165,13670 SAN PABLO,BOLÍVAR,No,2007,8,15,Landmines
2166,13670 SAN PABLO,BOLÍVAR,No,2007,8,28,Landmines
2167,13670 SAN PABLO,BOLÍVAR,Yes,2007,12,20,Landmines
2168,13670 SAN PABLO,BOLÍVAR,No,2008,1,1,Landmines
2169,13670 SAN PABLO,BOLÍVAR,No,2008,4,12,Landmines
2170,13670 SAN PABLO,BOLÍVAR,No,2008,4,30,Landmines
2171,13670 SAN PABLO,BOLÍVAR,No,2009,2,14,Landmines
2172,13670 SAN PABLO,BOLÍVAR,No,2009,8,31,Landmines
2173,13670 SAN PABLO,BOLÍVAR,No,2009,8,31,Landmines
2174,13670 SAN PABLO,BOLÍVAR,No,2011,5,15,Landmines
2175,13670 SAN PABLO,BOLÍVAR,No,2013,5,19,Landmines
2176,13670 SAN PABLO,BOLÍVAR,No,2017,6,24,Landmines
2177,13670 SAN PABLO,BOLÍVAR,No,2018,2,11,Landmines
2178,13683 SANTA ROSA,BOLÍVAR,No,1992,3,12,Landmines
2179,13683 SANTA ROSA,BOLÍVAR,No,1992,7,14,Landmines
2180,13683 SANTA ROSA,BOLÍVAR,No,1992,11,20,Landmines
2181,13683 SANTA ROSA,BOLÍVAR,No,1993,1,12,Landmines
2182,13683 SANTA ROSA,BOLÍVAR,No,1993,8,16,Landmines
2183,13683 SANTA ROSA,BOLÍVAR,No,1994,8,15,Landmines
2184,13683 SANTA ROSA,BOLÍVAR,No,1996,1,1,Landmines
2185,13683 SANTA ROSA,BOLÍVAR,No,2000,3,14,Landmines
2186,13683 SANTA ROSA,BOLÍVAR,No,2001,6,10,Landmines
2187,13683 SANTA ROSA,BOLÍVAR,No,2001,8,27,Landmines
2188,13683 SANTA ROSA,BOLÍVAR,No,2001,9,4,Landmines
2189,13683 SANTA ROSA,BOLÍVAR,No,2001,10,27,Landmines
2190,13683 SANTA ROSA,BOLÍVAR,No,2004,6,28,Landmines
2191,13683 SANTA ROSA,BOLÍVAR,No,2004,12,29,Landmines
2192,13683 SANTA ROSA,BOLÍVAR,No,2006,3,2,Landmines
2193,13683 SANTA ROSA,BOLÍVAR,No,2006,6,16,Landmines
2194,13683 SANTA ROSA,BOLÍVAR,No,2006,7,4,Landmines
2195,13683 SANTA ROSA,BOLÍVAR,No,2006,10,3,Landmines
2196,13683 SANTA ROSA,BOLÍVAR,No,2006,11,23,Landmines
2197,13683 SANTA ROSA,BOLÍVAR,No,2008,7,24,Landmines
2198,13683 SANTA ROSA,BOLÍVAR,No,2008,8,30,Landmines
2199,13683 SANTA ROSA,BOLÍVAR,No,2010,10,6,Landmines
2200,13683 SANTA ROSA,BOLÍVAR,No,2010,10,6,Landmines
2201,13683 SANTA ROSA,BOLÍVAR,No,2010,10,6,Landmines
2202,13683 SANTA ROSA,BOLÍVAR,No,2010,10,6,Landmines
2203,13683 SANTA ROSA,BOLÍVAR,No,2010,10,6,Landmines
2204,13683 SANTA ROSA,BOLÍVAR,No,2010,10,6,Landmines
2205,13683 SANTA ROSA,BOLÍVAR,No,2010,10,6,Landmines
2206,13683 SANTA ROSA,BOLÍVAR,No,2010,10,6,Landmines
2207,13683 SANTA ROSA,BOLÍVAR,No,2010,10,6,Landmines
2208,13683 SANTA ROSA,BOLÍVAR,No,2010,10,6,Landmines
2209,13683 SANTA ROSA,BOLÍVAR,No,2010,10,6,Landmines
2210,13683 SANTA ROSA,BOLÍVAR,Yes,2010,10,6,Landmines
2211,13683 SANTA ROSA,BOLÍVAR,No,2011,10,8,Landmines
2212,13683 SANTA ROSA,BOLÍVAR,No,2013,3,15,Landmines
2213,13683 SANTA ROSA,BOLÍVAR,No,2016,4,18,Landmines
2214,13683 SANTA ROSA,BOLÍVAR,No,2017,3,6,Landmines
2215,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,1992,8,15,Landmines
2216,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,1994,8,13,Landmines
2217,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2000,1,30,Landmines
2218,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2000,1,30,Landmines
2219,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2000,1,30,Landmines
2220,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2000,4,23,Landmines
2221,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2000,7,31,Landmines
2222,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2000,10,11,Landmines
2223,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2000,11,1,Landmines
2224,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2001,2,23,Landmines
2225,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2001,6,16,Landmines
2226,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2001,7,13,Landmines
2227,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2003,4,2,Landmines
2228,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2006,6,16,Landmines
2229,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2006,7,30,Landmines
2230,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2006,7,31,Landmines
2231,13688 SANTA ROSA DEL SUR,BOLÍVAR,Yes,2007,12,5,Landmines
2232,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2008,3,20,Landmines
2233,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2008,3,28,Landmines
2234,13688 SANTA ROSA DEL SUR,BOLÍVAR,Yes,2008,8,26,Landmines
2235,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2009,1,26,Landmines
2236,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2009,9,25,Landmines
2237,13688 SANTA ROSA DEL SUR,BOLÍVAR,Yes,2010,2,3,Landmines
2238,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2010,4,23,Landmines
2239,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2010,4,23,Landmines
2240,13688 SANTA ROSA DEL SUR,BOLÍVAR,Yes,2010,11,2,Landmines
2241,13688 SANTA ROSA DEL SUR,BOLÍVAR,Yes,2011,10,8,Landmines
2242,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2013,8,15,Landmines
2243,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2014,4,26,Landmines
2244,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2016,1,20,Landmines
2245,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2016,1,22,Landmines
2246,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2016,2,15,Landmines
2247,13688 SANTA ROSA DEL SUR,BOLÍVAR,No,2019,7,29,Landmines
2248,13744 SIMITÍ,BOLÍVAR,No,1990,6,1,Landmines
2249,13744 SIMITÍ,BOLÍVAR,No,1991,6,1,Landmines
2250,13744 SIMITÍ,BOLÍVAR,No,1995,5,12,Landmines
2251,13744 SIMITÍ,BOLÍVAR,No,1995,12,11,Landmines
2252,13744 SIMITÍ,BOLÍVAR,No,2001,2,20,Landmines
2253,13744 SIMITÍ,BOLÍVAR,No,2001,6,9,Landmines
2254,13744 SIMITÍ,BOLÍVAR,No,2002,3,1,Landmines
2255,13744 SIMITÍ,BOLÍVAR,No,2002,8,7,Landmines
2256,13744 SIMITÍ,BOLÍVAR,No,2003,2,17,Landmines
2257,13744 SIMITÍ,BOLÍVAR,No,2003,12,22,Landmines
2258,13744 SIMITÍ,BOLÍVAR,No,2004,3,23,Landmines
2259,13744 SIMITÍ,BOLÍVAR,No,2004,7,7,Landmines
2260,13744 SIMITÍ,BOLÍVAR,No,2004,11,21,Landmines
2261,13744 SIMITÍ,BOLÍVAR,No,2005,11,24,Landmines
2262,13744 SIMITÍ,BOLÍVAR,No,2006,10,3,Landmines
2263,13744 SIMITÍ,BOLÍVAR,Yes,2006,11,4,Landmines
2264,13744 SIMITÍ,BOLÍVAR,No,2006,11,4,Landmines
2265,13744 SIMITÍ,BOLÍVAR,No,2007,2,28,Landmines
2266,13744 SIMITÍ,BOLÍVAR,No,2007,3,17,Landmines
2267,13744 SIMITÍ,BOLÍVAR,No,2007,9,2,Landmines
2268,13744 SIMITÍ,BOLÍVAR,Yes,2007,12,21,Landmines
2269,13744 SIMITÍ,BOLÍVAR,No,2008,2,29,Landmines
2270,13744 SIMITÍ,BOLÍVAR,No,2008,6,24,Landmines
2271,13744 SIMITÍ,BOLÍVAR,No,2008,7,20,Landmines
2272,13744 SIMITÍ,BOLÍVAR,No,2008,7,20,Landmines
2273,13744 SIMITÍ,BOLÍVAR,No,2008,7,20,Landmines
2274,13744 SIMITÍ,BOLÍVAR,No,2008,7,20,Landmines
2275,13744 SIMITÍ,BOLÍVAR,No,2008,8,22,Landmines
2276,13744 SIMITÍ,BOLÍVAR,Yes,2008,9,19,Landmines
2277,13744 SIMITÍ,BOLÍVAR,Yes,2010,11,6,Landmines
2278,13780 TALAIGUA NUEVO,BOLÍVAR,No,1993,9,14,Landmines
2279,13810 TIQUISIO,BOLÍVAR,No,1990,6,21,Landmines
2280,13810 TIQUISIO,BOLÍVAR,No,1997,9,10,Landmines
2281,13810 TIQUISIO,BOLÍVAR,No,1997,11,9,Landmines
2282,13810 TIQUISIO,BOLÍVAR,No,2000,8,26,Landmines
2283,13810 TIQUISIO,BOLÍVAR,No,2002,2,2,Landmines
2284,13810 TIQUISIO,BOLÍVAR,No,2002,2,2,Landmines
2285,13810 TIQUISIO,BOLÍVAR,No,2002,11,17,Landmines
2286,13810 TIQUISIO,BOLÍVAR,No,2010,5,14,Landmines
2287,13810 TIQUISIO,BOLÍVAR,No,2015,11,20,Landmines
2288,13873 VILLANUEVA,BOLÍVAR,No,2004,12,24,Landmines
2289,13894 ZAMBRANO,BOLÍVAR,No,2000,1,9,Landmines
2290,13894 ZAMBRANO,BOLÍVAR,No,2000,1,15,Landmines
2291,13894 ZAMBRANO,BOLÍVAR,No,2002,12,4,Landmines
2292,13894 ZAMBRANO,BOLÍVAR,Yes,2002,12,6,Landmines
2293,13894 ZAMBRANO,BOLÍVAR,Yes,2002,12,6,Landmines
2294,13894 ZAMBRANO,BOLÍVAR,No,2002,12,6,Landmines
2295,13894 ZAMBRANO,BOLÍVAR,No,2003,4,12,Landmines
2296,13894 ZAMBRANO,BOLÍVAR,No,2003,6,12,Landmines
2297,13894 ZAMBRANO,BOLÍVAR,No,2003,6,13,Landmines
2298,13894 ZAMBRANO,BOLÍVAR,No,2004,4,6,Landmines
2299,13894 ZAMBRANO,BOLÍVAR,No,2004,4,29,Landmines
2300,13894 ZAMBRANO,BOLÍVAR,No,2004,7,6,Landmines
2301,13894 ZAMBRANO,BOLÍVAR,No,2004,12,28,Landmines
2302,13894 ZAMBRANO,BOLÍVAR,No,2004,12,28,Landmines
2303,13894 ZAMBRANO,BOLÍVAR,No,2004,12,28,Landmines
2304,13894 ZAMBRANO,BOLÍVAR,No,2004,12,28,Landmines
2305,13894 ZAMBRANO,BOLÍVAR,No,2004,12,28,Landmines
2306,13894 ZAMBRANO,BOLÍVAR,No,2005,1,9,Landmines
2307,13894 ZAMBRANO,BOLÍVAR,No,2005,1,10,Landmines
2308,13894 ZAMBRANO,BOLÍVAR,No,2005,6,4,Landmines
2309,13894 ZAMBRANO,BOLÍVAR,No,2006,3,6,Landmines
2310,13894 ZAMBRANO,BOLÍVAR,No,2006,11,13,Landmines
2311,13894 ZAMBRANO,BOLÍVAR,No,2006,11,13,Landmines
2312,13894 ZAMBRANO,BOLÍVAR,No,2006,11,13,Landmines
2313,13894 ZAMBRANO,BOLÍVAR,No,2006,12,13,Landmines
2314,13894 ZAMBRANO,BOLÍVAR,No,2007,3,25,Landmines
2315,13894 ZAMBRANO,BOLÍVAR,No,2012,12,28,Landmines
2316,13894 ZAMBRANO,BOLÍVAR,No,2017,1,5,Landmines
2317,15176 CHIQUINQUIRÁ,BOYACÁ,No,2012,11,11,Landmines
2318,15183 CHITA,BOYACÁ,No,1992,10,15,Landmines
2319,15183 CHITA,BOYACÁ,No,1992,10,16,Landmines
2320,15183 CHITA,BOYACÁ,No,1993,4,8,Landmines
2321,15183 CHITA,BOYACÁ,No,1995,10,10,Landmines
2322,15183 CHITA,BOYACÁ,No,2003,9,10,Landmines
2323,15223 CUBARÁ,BOYACÁ,No,2009,3,21,Landmines
2324,15223 CUBARÁ,BOYACÁ,No,2017,3,31,Landmines
2325,15244 EL COCUY,BOYACÁ,No,1991,5,30,Landmines
2326,15244 EL COCUY,BOYACÁ,No,2000,6,1,Landmines
2327,15244 EL COCUY,BOYACÁ,No,2000,6,1,Landmines
2328,15244 EL COCUY,BOYACÁ,No,2000,6,1,Landmines
2329,15244 EL COCUY,BOYACÁ,No,2001,11,16,Landmines
2330,15332 GÜICÁN,BOYACÁ,No,1999,8,28,Landmines
2331,15377 LABRANZAGRANDE,BOYACÁ,No,2000,9,9,Landmines
2332,15377 LABRANZAGRANDE,BOYACÁ,No,2002,5,23,Landmines
2333,15377 LABRANZAGRANDE,BOYACÁ,No,2002,5,23,Landmines
2334,15377 LABRANZAGRANDE,BOYACÁ,No,2002,5,23,Landmines
2335,15377 LABRANZAGRANDE,BOYACÁ,No,2004,11,20,Landmines
2336,15377 LABRANZAGRANDE,BOYACÁ,No,2004,11,20,Landmines
2337,15377 LABRANZAGRANDE,BOYACÁ,Yes,2005,12,4,Landmines
2338,15377 LABRANZAGRANDE,BOYACÁ,Yes,2005,12,4,Landmines
2339,15377 LABRANZAGRANDE,BOYACÁ,No,2009,1,26,Landmines
2340,15377 LABRANZAGRANDE,BOYACÁ,No,2013,5,12,Landmines
2341,15442 MARIPÍ,BOYACÁ,No,1995,2,3,Landmines
2342,15464 MONGUA,BOYACÁ,No,2002,8,28,Landmines
2343,15518 PAJARITO,BOYACÁ,No,1994,7,15,Landmines
2344,15518 PAJARITO,BOYACÁ,No,1995,7,15,Landmines
2345,15518 PAJARITO,BOYACÁ,No,1995,7,16,Landmines
2346,15518 PAJARITO,BOYACÁ,Yes,2004,6,15,Landmines
2347,15518 PAJARITO,BOYACÁ,Yes,2004,6,16,Landmines
2348,15518 PAJARITO,BOYACÁ,No,2004,6,21,Landmines
2349,15518 PAJARITO,BOYACÁ,No,2005,3,22,Landmines
2350,15518 PAJARITO,BOYACÁ,No,2005,9,20,Landmines
2351,15518 PAJARITO,BOYACÁ,No,2005,9,20,Landmines
2352,15518 PAJARITO,BOYACÁ,No,2005,9,20,Landmines
2353,15518 PAJARITO,BOYACÁ,No,2005,9,20,Landmines
2354,15518 PAJARITO,BOYACÁ,No,2005,9,22,Landmines
2355,15518 PAJARITO,BOYACÁ,No,2006,1,24,Landmines
2356,15518 PAJARITO,BOYACÁ,No,2007,5,14,Landmines
2357,15518 PAJARITO,BOYACÁ,No,2011,7,31,Landmines
2358,15518 PAJARITO,BOYACÁ,No,2011,7,31,Landmines
2359,15518 PAJARITO,BOYACÁ,No,2011,7,31,Landmines
2360,15518 PAJARITO,BOYACÁ,No,2011,11,27,Landmines
2361,15518 PAJARITO,BOYACÁ,No,2011,11,29,Landmines
2362,15518 PAJARITO,BOYACÁ,No,2017,6,16,Landmines
2363,15533 PAYA,BOYACÁ,No,2006,12,23,Landmines
2364,15533 PAYA,BOYACÁ,No,2006,12,23,Landmines
2365,15533 PAYA,BOYACÁ,No,2010,7,21,Landmines
2366,15542 PESCA,BOYACÁ,No,2004,2,24,Landmines
2367,15542 PESCA,BOYACÁ,No,2004,2,24,Landmines
2368,15550 PISBA,BOYACÁ,No,2002,3,26,Landmines
2369,15550 PISBA,BOYACÁ,No,2006,9,21,Landmines
2370,15550 PISBA,BOYACÁ,No,2006,12,14,Landmines
2371,15550 PISBA,BOYACÁ,No,2006,12,14,Landmines
2372,15550 PISBA,BOYACÁ,No,2007,7,16,Landmines
2373,15550 PISBA,BOYACÁ,No,2017,6,17,Landmines
2374,15632 SABOYÁ,BOYACÁ,No,2001,3,23,Landmines
2375,15759 SOGAMOSO,BOYACÁ,No,2018,2,16,Landmines
2376,15776 SUTAMARCHÁN,BOYACÁ,No,1971,12,7,Landmines
2377,15790 TASCO,BOYACÁ,No,2006,11,24,Landmines
2378,15806 TIBASOSA,BOYACÁ,No,1976,9,12,Landmines
2379,17001 MANIZALES,CALDAS,No,2002,9,17,Landmines
2380,17001 MANIZALES,CALDAS,No,2002,9,17,Landmines
2381,17001 MANIZALES,CALDAS,No,2003,11,3,Landmines
2382,17001 MANIZALES,CALDAS,No,2006,3,28,Landmines
2383,17001 MANIZALES,CALDAS,Yes,2006,9,21,Landmines
2384,17001 MANIZALES,CALDAS,No,2010,11,21,Landmines
2385,17013 AGUADAS,CALDAS,No,2004,1,17,Landmines
2386,17013 AGUADAS,CALDAS,No,2004,1,17,Landmines
2387,17013 AGUADAS,CALDAS,No,2004,1,17,Landmines
2388,17013 AGUADAS,CALDAS,No,2004,1,17,Landmines
2389,17013 AGUADAS,CALDAS,Yes,2004,3,14,Landmines
2390,17013 AGUADAS,CALDAS,Yes,2004,7,21,Landmines
2391,17013 AGUADAS,CALDAS,No,2006,3,15,Landmines
2392,17013 AGUADAS,CALDAS,No,2006,5,15,Landmines
2393,17380 LA DORADA,CALDAS,No,2004,7,22,Landmines
2394,17380 LA DORADA,CALDAS,No,2004,7,22,Landmines
2395,17380 LA DORADA,CALDAS,No,2004,7,22,Landmines
2396,17433 MANZANARES,CALDAS,No,2008,4,24,Landmines
2397,17446 MARULANDA,CALDAS,No,2006,3,4,Landmines
2398,17446 MARULANDA,CALDAS,No,2006,4,15,Landmines
2399,17446 MARULANDA,CALDAS,No,2006,4,26,Landmines
2400,17446 MARULANDA,CALDAS,Yes,2006,10,5,Landmines
2401,17446 MARULANDA,CALDAS,No,2006,11,6,Landmines
2402,17446 MARULANDA,CALDAS,No,2007,3,20,Landmines
2403,17446 MARULANDA,CALDAS,Yes,2007,5,7,Landmines
2404,17495 NORCASIA,CALDAS,No,2001,8,6,Landmines
2405,17495 NORCASIA,CALDAS,Yes,2004,5,20,Landmines
2406,17495 NORCASIA,CALDAS,Yes,2005,4,18,Landmines
2407,17495 NORCASIA,CALDAS,Yes,2005,4,18,Landmines
2408,17495 NORCASIA,CALDAS,No,2009,1,25,Landmines
2409,17513 PÁCORA,CALDAS,No,2002,5,29,Landmines
2410,17513 PÁCORA,CALDAS,No,2002,5,29,Landmines
2411,17513 PÁCORA,CALDAS,No,2002,6,13,Landmines
2412,17513 PÁCORA,CALDAS,No,2004,3,30,Landmines
2413,17541 PENSILVANIA,CALDAS,Yes,2003,2,28,Landmines
2414,17541 PENSILVANIA,CALDAS,No,2003,7,21,Landmines
2415,17541 PENSILVANIA,CALDAS,Yes,2004,2,12,Landmines
2416,17541 PENSILVANIA,CALDAS,Yes,2004,9,28,Landmines
2417,17541 PENSILVANIA,CALDAS,No,2004,12,13,Landmines
2418,17541 PENSILVANIA,CALDAS,No,2006,4,3,Landmines
2419,17541 PENSILVANIA,CALDAS,No,2006,4,3,Landmines
2420,17541 PENSILVANIA,CALDAS,Yes,2006,4,27,Landmines
2421,17541 PENSILVANIA,CALDAS,No,2006,9,10,Landmines
2422,17541 PENSILVANIA,CALDAS,No,2006,9,17,Landmines
2423,17541 PENSILVANIA,CALDAS,Yes,2007,3,15,Landmines
2424,17541 PENSILVANIA,CALDAS,No,2007,6,15,Landmines
2425,17541 PENSILVANIA,CALDAS,No,2008,5,5,Landmines
2426,17541 PENSILVANIA,CALDAS,No,2008,5,20,Landmines
2427,17614 RIOSUCIO,CALDAS,No,2003,1,29,Landmines
2428,17614 RIOSUCIO,CALDAS,Yes,2004,7,10,Landmines
2429,17653 SALAMINA,CALDAS,No,2004,3,30,Landmines
2430,17653 SALAMINA,CALDAS,No,2004,8,13,Landmines
2431,17653 SALAMINA,CALDAS,No,2005,9,27,Landmines
2432,17653 SALAMINA,CALDAS,No,2007,12,16,Landmines
2433,17653 SALAMINA,CALDAS,No,2008,2,19,Landmines
2434,17653 SALAMINA,CALDAS,No,2008,3,1,Landmines
2435,17662 SAMANÁ,CALDAS,No,2001,1,1,Landmines
2436,17662 SAMANÁ,CALDAS,No,2001,1,1,Landmines
2437,17662 SAMANÁ,CALDAS,No,2001,11,27,Landmines
2438,17662 SAMANÁ,CALDAS,Yes,2002,4,3,Landmines
2439,17662 SAMANÁ,CALDAS,No,2002,5,1,Landmines
2440,17662 SAMANÁ,CALDAS,No,2002,5,1,Landmines
2441,17662 SAMANÁ,CALDAS,No,2002,11,14,Landmines
2442,17662 SAMANÁ,CALDAS,No,2003,1,18,Landmines
2443,17662 SAMANÁ,CALDAS,No,2003,2,7,Landmines
2444,17662 SAMANÁ,CALDAS,No,2003,3,26,Landmines
2445,17662 SAMANÁ,CALDAS,No,2003,4,28,Landmines
2446,17662 SAMANÁ,CALDAS,Yes,2003,6,20,Landmines
2447,17662 SAMANÁ,CALDAS,No,2003,6,26,Landmines
2448,17662 SAMANÁ,CALDAS,No,2003,7,11,Landmines
2449,17662 SAMANÁ,CALDAS,No,2003,8,7,Landmines
2450,17662 SAMANÁ,CALDAS,Yes,2003,8,17,Landmines
2451,17662 SAMANÁ,CALDAS,Yes,2004,2,3,Landmines
2452,17662 SAMANÁ,CALDAS,No,2004,4,24,Landmines
2453,17662 SAMANÁ,CALDAS,No,2004,5,16,Landmines
2454,17662 SAMANÁ,CALDAS,No,2004,5,26,Landmines
2455,17662 SAMANÁ,CALDAS,No,2004,5,30,Landmines
2456,17662 SAMANÁ,CALDAS,Yes,2004,6,14,Landmines
2457,17662 SAMANÁ,CALDAS,No,2004,6,19,Landmines
2458,17662 SAMANÁ,CALDAS,Yes,2004,6,24,Landmines
2459,17662 SAMANÁ,CALDAS,Yes,2004,6,24,Landmines
2460,17662 SAMANÁ,CALDAS,No,2004,7,5,Landmines
2461,17662 SAMANÁ,CALDAS,No,2004,7,5,Landmines
2462,17662 SAMANÁ,CALDAS,Yes,2004,11,19,Landmines
2463,17662 SAMANÁ,CALDAS,Yes,2004,11,19,Landmines
2464,17662 SAMANÁ,CALDAS,Yes,2004,12,19,Landmines
2465,17662 SAMANÁ,CALDAS,Yes,2005,2,26,Landmines
2466,17662 SAMANÁ,CALDAS,No,2005,4,13,Landmines
2467,17662 SAMANÁ,CALDAS,No,2005,5,26,Landmines
2468,17662 SAMANÁ,CALDAS,No,2005,5,26,Landmines
2469,17662 SAMANÁ,CALDAS,No,2005,7,11,Landmines
2470,17662 SAMANÁ,CALDAS,No,2005,7,12,Landmines
2471,17662 SAMANÁ,CALDAS,Yes,2005,7,14,Landmines
2472,17662 SAMANÁ,CALDAS,No,2005,7,30,Landmines
2473,17662 SAMANÁ,CALDAS,Yes,2005,8,30,Landmines
2474,17662 SAMANÁ,CALDAS,No,2005,9,1,Landmines
2475,17662 SAMANÁ,CALDAS,Yes,2005,9,10,Landmines
2476,17662 SAMANÁ,CALDAS,No,2005,9,10,Landmines
2477,17662 SAMANÁ,CALDAS,Yes,2005,11,1,Landmines
