,Municipality,Year,Month,Births,FARC Involvement,Total Violence,FARC Violence,Ratio
5826,23580,2013,2,25,1,2,2,1.0
5827,23580,2013,5,16,1,3,3,1.0
5828,23580,2013,10,14,1,1,1,1.0
5829,23807,2013,4,50,0,2,0,0.0
5830,23807,2013,4,50,1,2,2,1.0
5831,23807,2013,8,81,0,3,0,0.0
5832,23807,2013,8,81,1,3,3,1.0
5833,23807,2013,1,74,0,1,0,0.0
5834,23807,2013,1,74,1,1,1,1.0
5835,23807,2013,2,63,0,1,0,0.0
5836,23807,2013,2,63,1,2,2,1.0
5837,23807,2013,7,51,0,3,0,0.0
5838,23807,2013,7,51,1,2,2,1.0
5839,23807,2013,3,78,0,8,0,0.0
5840,23807,2013,3,78,1,2,2,1.0
5841,23807,2013,5,56,0,4,0,0.0
5842,23807,2013,5,56,1,1,1,1.0
5843,23807,2013,10,56,0,1,0,0.0
5844,23807,2013,10,56,1,1,1,1.0
5845,23807,2013,9,67,0,3,0,0.0
5846,23807,2013,9,67,1,3,3,1.0
5847,25120,2013,8,0,1,1,1,1.0
5848,25120,2013,2,0,1,1,1,1.0
5849,25120,2013,9,0,1,1,1,1.0
5850,25372,2013,9,1,1,1,1,1.0
5851,27001,2013,4,347,1,1,1,1.0
5852,27001,2013,12,344,0,2,0,0.0
5853,27001,2013,12,344,1,1,1,1.0
5854,27001,2013,2,313,1,1,1,1.0
5855,27001,2013,6,350,0,2,0,0.0
5856,27001,2013,6,350,1,2,2,1.0
5857,27001,2013,3,343,0,1,0,0.0
5858,27001,2013,3,343,1,5,5,1.0
5859,27001,2013,11,371,0,2,0,0.0
5860,27001,2013,11,371,1,2,2,1.0
5861,27001,2013,10,390,0,2,0,0.0
5862,27001,2013,10,390,1,1,1,1.0
5863,27001,2013,9,419,0,1,0,0.0
5864,27001,2013,9,419,1,1,1,1.0
5865,27006,2013,1,10,1,1,1,1.0
5866,27050,2013,11,0,1,1,1,1.0
5867,27050,2013,10,0,1,2,2,1.0
5868,27073,2013,2,7,0,1,0,0.0
5869,27073,2013,2,7,1,2,2,1.0
5870,27075,2013,2,4,1,1,1,1.0
5871,27077,2013,12,1,1,1,1,1.0
5872,27099,2013,4,4,0,2,0,0.0
5873,27099,2013,4,4,1,1,1,1.0
5874,27150,2013,8,2,1,1,1,1.0
5875,27150,2013,1,2,0,1,0,0.0
5876,27150,2013,1,2,1,2,2,1.0
5877,27150,2013,3,2,1,1,1,1.0
5878,27245,2013,11,0,0,1,0,0.0
5879,27245,2013,11,0,1,1,1,1.0
5880,27250,2013,6,0,1,1,1,1.0
5881,27361,2013,12,20,0,1,0,0.0
5882,27361,2013,12,20,1,1,1,1.0
5883,27372,2013,12,2,1,1,1,1.0
5884,27372,2013,3,4,1,2,2,1.0
5885,27425,2013,3,1,1,1,1,1.0
5886,27425,2013,5,1,1,2,2,1.0
5887,27615,2013,4,1,1,2,2,1.0
5888,27615,2013,8,18,1,1,1,1.0
5889,27615,2013,12,7,0,1,0,0.0
5890,27615,2013,12,7,1,1,1,1.0
5891,27615,2013,1,8,0,3,0,0.0
5892,27615,2013,1,8,1,5,5,1.0
5893,27615,2013,2,6,0,1,0,0.0
5894,27615,2013,2,6,1,5,5,1.0
5895,27615,2013,6,11,1,1,1,1.0
5896,27615,2013,3,2,1,1,1,1.0
5897,27615,2013,5,9,1,1,1,1.0
5898,27615,2013,11,14,1,1,1,1.0
5899,27615,2013,10,10,1,3,3,1.0
5900,27660,2013,2,3,1,1,1,1.0
5901,27787,2013,8,8,0,1,0,0.0
5902,27787,2013,8,8,1,1,1,1.0
5903,27787,2013,1,8,1,1,1,1.0
5904,27787,2013,2,7,1,1,1,1.0
5905,27800,2013,2,8,1,2,2,1.0
5906,41001,2013,2,769,0,1,0,0.0
5907,41001,2013,2,769,1,3,3,1.0
5908,41001,2013,3,803,1,2,2,1.0
5909,41001,2013,5,915,0,5,0,0.0
5910,41001,2013,5,915,1,3,3,1.0
5911,41020,2013,8,5,1,1,1,1.0
5912,41020,2013,3,12,1,2,2,1.0
5913,41078,2013,1,4,1,1,1,1.0
5914,41132,2013,7,13,1,1,1,1.0
5915,41132,2013,11,10,0,1,0,0.0
5916,41132,2013,11,10,1,1,1,1.0
5917,41206,2013,12,3,1,1,1,1.0
5918,41206,2013,1,2,1,1,1,1.0
5919,41206,2013,2,2,0,1,0,0.0
5920,41206,2013,2,2,1,5,5,1.0
5921,41206,2013,11,5,1,1,1,1.0
5922,41298,2013,2,171,1,1,1,1.0
5923,41483,2013,2,1,1,2,2,1.0
5924,41524,2013,10,3,1,1,1,1.0
5925,41660,2013,3,4,1,1,1,1.0
5926,41807,2013,6,5,1,1,1,1.0
5927,44035,2013,1,14,1,2,2,1.0
5928,44035,2013,7,6,1,1,1,1.0
5929,44035,2013,6,11,0,1,0,0.0
5930,44035,2013,6,11,1,1,1,1.0
5931,44035,2013,3,15,0,1,0,0.0
5932,44035,2013,3,15,1,2,2,1.0
5933,44035,2013,9,6,1,1,1,1.0
5934,44078,2013,4,13,1,1,1,1.0
5935,44078,2013,8,8,1,1,1,1.0
5936,44078,2013,1,19,1,4,4,1.0
5937,44078,2013,2,5,1,1,1,1.0
5938,44078,2013,6,12,1,1,1,1.0
5939,44078,2013,11,23,1,3,3,1.0
5940,44090,2013,4,5,1,1,1,1.0
5941,44090,2013,10,6,1,1,1,1.0
5942,44098,2013,5,4,1,1,1,1.0
5943,44279,2013,4,7,1,1,1,1.0
5944,44279,2013,1,8,1,3,3,1.0
5945,44279,2013,7,12,1,3,3,1.0
5946,44430,2013,2,189,1,1,1,1.0
5947,44430,2013,5,246,0,3,0,0.0
5948,44430,2013,5,246,1,2,2,1.0
5949,44430,2013,10,244,0,2,0,0.0
5950,44430,2013,10,244,1,2,2,1.0
5951,44560,2013,8,16,1,1,1,1.0
5952,44560,2013,7,23,1,1,1,1.0
5953,44560,2013,10,22,1,1,1,1.0
5954,44650,2013,1,237,1,2,2,1.0
5955,44847,2013,10,131,0,1,0,0.0
5956,44847,2013,10,131,1,1,1,1.0
5957,44855,2013,11,4,0,1,0,0.0
5958,44855,2013,11,4,1,1,1,1.0
5959,47030,2013,6,6,1,1,1,1.0
5960,50001,2013,12,936,1,1,1,1.0
5961,50001,2013,2,867,0,1,0,0.0
5962,50001,2013,2,867,1,2,2,1.0
5963,50001,2013,9,1045,1,1,1,1.0
5964,50223,2013,6,0,1,2,2,1.0
5965,50251,2013,4,2,1,5,5,1.0
5966,50251,2013,8,6,0,2,0,0.0
5967,50251,2013,8,6,1,1,1,1.0
5968,50251,2013,2,5,0,1,0,0.0
5969,50251,2013,2,5,1,3,3,1.0
5970,50251,2013,6,3,0,1,0,0.0
5971,50251,2013,6,3,1,2,2,1.0
5972,50251,2013,3,6,1,1,1,1.0
5973,50251,2013,10,3,1,1,1,1.0
5974,5031,2013,12,19,1,2,2,1.0
5975,5031,2013,7,19,0,2,0,0.0
5976,5031,2013,7,19,1,1,1,1.0
5977,5031,2013,10,10,1,2,2,1.0
5978,5031,2013,9,17,0,2,0,0.0
5979,5031,2013,9,17,1,1,1,1.0
5980,50313,2013,1,229,0,1,0,0.0
5981,50313,2013,1,229,1,3,3,1.0
5982,50313,2013,2,224,0,1,0,0.0
5983,50313,2013,2,224,1,1,1,1.0
5984,50313,2013,9,233,1,1,1,1.0
5985,50325,2013,4,4,0,1,0,0.0
5986,50325,2013,4,4,1,3,3,1.0
5987,50325,2013,12,7,0,1,0,0.0
5988,50325,2013,12,7,1,1,1,1.0
5989,50325,2013,1,6,0,2,0,0.0
5990,50325,2013,1,6,1,2,2,1.0
5991,50325,2013,2,5,0,1,0,0.0
5992,50325,2013,2,5,1,4,4,1.0
5993,50325,2013,7,0,1,1,1,1.0
5994,50325,2013,6,3,1,1,1,1.0
5995,50325,2013,3,8,0,1,0,0.0
5996,50325,2013,3,8,1,3,3,1.0
5997,50325,2013,10,14,1,4,4,1.0
5998,50330,2013,8,4,1,1,1,1.0
5999,50330,2013,12,6,0,2,0,0.0
6000,50330,2013,12,6,1,1,1,1.0
6001,50330,2013,1,12,0,1,0,0.0
6002,50330,2013,1,12,1,1,1,1.0
6003,50330,2013,2,5,1,1,1,1.0
6004,50330,2013,7,10,1,2,2,1.0
6005,50330,2013,6,5,1,1,1,1.0
6006,50330,2013,3,7,1,1,1,1.0
6007,50330,2013,11,6,1,4,4,1.0
6008,50330,2013,10,1,1,10,10,1.0
6009,50330,2013,9,2,1,5,5,1.0
6010,50350,2013,4,4,0,1,0,0.0
6011,50350,2013,4,4,1,6,6,1.0
6012,50350,2013,8,10,0,2,0,0.0
6013,50350,2013,8,10,1,1,1,1.0
6014,50350,2013,12,11,1,1,1,1.0
6015,50350,2013,1,10,1,3,3,1.0
6016,50350,2013,2,3,1,3,3,1.0
6017,50350,2013,7,4,1,1,1,1.0
6018,50350,2013,5,10,0,1,0,0.0
6019,50350,2013,5,10,1,1,1,1.0
6020,50350,2013,11,9,0,1,0,0.0
6021,50350,2013,11,9,1,2,2,1.0
6022,50350,2013,10,7,1,6,6,1.0
6023,50350,2013,9,10,1,7,7,1.0
6024,50370,2013,4,3,1,3,3,1.0
6025,50370,2013,8,7,1,9,9,1.0
6026,50370,2013,1,3,1,1,1,1.0
6027,50370,2013,2,1,0,1,0,0.0
6028,50370,2013,2,1,1,9,9,1.0
6029,50370,2013,7,5,1,8,8,1.0
6030,50370,2013,3,6,1,7,7,1.0
6031,50370,2013,5,1,0,1,0,0.0
6032,50370,2013,5,1,1,2,2,1.0
6033,50370,2013,11,4,1,1,1,1.0
6034,50370,2013,10,2,0,1,0,0.0
6035,50370,2013,10,2,1,2,2,1.0
6036,50370,2013,9,1,1,3,3,1.0
6037,5038,2013,12,5,1,1,1,1.0
6038,5038,2013,10,6,0,1,0,0.0
6039,5038,2013,10,6,1,3,3,1.0
6040,5040,2013,4,8,0,2,0,0.0
6041,5040,2013,4,8,1,2,2,1.0
6042,5040,2013,8,7,0,1,0,0.0
6043,5040,2013,8,7,1,1,1,1.0
6044,5040,2013,1,18,1,1,1,1.0
6045,5040,2013,2,14,1,5,5,1.0
6046,5040,2013,7,16,1,2,2,1.0
6047,5040,2013,6,10,0,2,0,0.0
6048,5040,2013,6,10,1,3,3,1.0
6049,5040,2013,3,7,0,1,0,0.0
6050,5040,2013,3,7,1,2,2,1.0
6051,5040,2013,5,12,0,3,0,0.0
6052,5040,2013,5,12,1,4,4,1.0
6053,5040,2013,11,11,1,3,3,1.0
6054,5040,2013,10,13,0,2,0,0.0
6055,5040,2013,10,13,1,7,7,1.0
6056,5040,2013,9,13,0,2,0,0.0
6057,5040,2013,9,13,1,2,2,1.0
6058,50400,2013,4,4,0,1,0,0.0
6059,50400,2013,4,4,1,3,3,1.0
6060,50400,2013,8,3,0,1,0,0.0
6061,50400,2013,8,3,1,1,1,1.0
6062,50400,2013,1,5,1,5,5,1.0
6063,50400,2013,2,1,0,1,0,0.0
6064,50400,2013,2,1,1,5,5,1.0
6065,50400,2013,7,3,0,3,0,0.0
6066,50400,2013,7,3,1,1,1,1.0
6067,50400,2013,6,4,1,2,2,1.0
6068,50400,2013,3,1,0,3,0,0.0
6069,50400,2013,3,1,1,6,6,1.0
6070,50400,2013,9,3,0,1,0,0.0
6071,50400,2013,9,3,1,1,1,1.0
6072,5045,2013,4,285,0,2,0,0.0
6073,5045,2013,4,285,1,3,3,1.0
6074,5045,2013,8,222,0,5,0,0.0
6075,5045,2013,8,222,1,5,5,1.0
6076,5045,2013,12,238,0,1,0,0.0
6077,5045,2013,12,238,1,3,3,1.0
6078,5045,2013,1,280,0,2,0,0.0
6079,5045,2013,1,280,1,2,2,1.0
6080,5045,2013,2,203,0,2,0,0.0
6081,5045,2013,2,203,1,6,6,1.0
6082,5045,2013,7,189,0,3,0,0.0
6083,5045,2013,7,189,1,3,3,1.0
6084,5045,2013,6,210,0,6,0,0.0
6085,5045,2013,6,210,1,7,7,1.0
6086,5045,2013,3,275,0,5,0,0.0
6087,5045,2013,3,275,1,3,3,1.0
6088,5045,2013,5,246,0,4,0,0.0
6089,5045,2013,5,246,1,5,5,1.0
6090,5045,2013,11,240,0,6,0,0.0
6091,5045,2013,11,240,1,1,1,1.0
6092,5045,2013,10,221,0,1,0,0.0
6093,5045,2013,10,221,1,5,5,1.0
6094,5045,2013,9,221,0,2,0,0.0
6095,5045,2013,9,221,1,4,4,1.0
6096,50450,2013,8,1,1,1,1,1.0
6097,50450,2013,1,3,1,3,3,1.0
6098,50450,2013,2,3,0,1,0,0.0
6099,50450,2013,2,3,1,2,2,1.0
6100,50450,2013,6,6,0,1,0,0.0
6101,50450,2013,6,6,1,1,1,1.0
6102,50450,2013,5,4,1,1,1,1.0
6103,50450,2013,11,3,1,1,1,1.0
6104,50450,2013,10,0,1,2,2,1.0
6105,50568,2013,3,20,1,2,2,1.0
6106,50577,2013,6,5,1,1,1,1.0
6107,50590,2013,4,3,1,2,2,1.0
6108,50590,2013,8,7,1,5,5,1.0
6109,50590,2013,1,8,0,1,0,0.0
6110,50590,2013,1,8,1,2,2,1.0
6111,50590,2013,2,1,1,2,2,1.0
6112,50590,2013,7,7,1,2,2,1.0
6113,50590,2013,6,6,1,2,2,1.0
6114,50590,2013,3,11,0,1,0,0.0
6115,50590,2013,3,11,1,4,4,1.0
6116,50590,2013,5,2,1,3,3,1.0
6117,50590,2013,11,6,0,1,0,0.0
6118,50590,2013,11,6,1,3,3,1.0
6119,50590,2013,9,5,1,3,3,1.0
6120,50683,2013,5,0,0,1,0,0.0
6121,50683,2013,5,0,1,1,1,1.0
6122,50683,2013,10,0,1,2,2,1.0
6123,50689,2013,2,6,0,1,0,0.0
6124,50689,2013,2,6,1,1,1,1.0
6125,50711,2013,4,6,0,2,0,0.0
6126,50711,2013,4,6,1,1,1,1.0
6127,50711,2013,12,12,1,4,4,1.0
6128,50711,2013,2,8,0,2,0,0.0
6129,50711,2013,2,8,1,5,5,1.0
6130,50711,2013,6,9,1,1,1,1.0
6131,50711,2013,5,7,1,1,1,1.0
6132,5107,2013,4,7,1,1,1,1.0
6133,5107,2013,12,5,0,2,0,0.0
6134,5107,2013,12,5,1,1,1,1.0
6135,5107,2013,7,4,1,3,3,1.0
6136,5107,2013,6,4,1,3,3,1.0
6137,5107,2013,5,7,1,1,1,1.0
6138,5107,2013,11,0,1,1,1,1.0
6139,5107,2013,10,6,1,1,1,1.0
6140,5120,2013,12,12,0,2,0,0.0
6141,5120,2013,12,12,1,1,1,1.0
6142,5120,2013,10,7,1,1,1,1.0
6143,5134,2013,8,4,0,2,0,0.0
6144,5134,2013,8,4,1,2,2,1.0
6145,5134,2013,3,3,1,1,1,1.0
6146,5147,2013,4,18,1,1,1,1.0
6147,5147,2013,2,15,1,1,1,1.0
6148,5147,2013,9,12,1,1,1,1.0
6149,5172,2013,1,197,1,1,1,1.0
6150,52036,2013,7,2,1,3,3,1.0
6151,52079,2013,4,13,0,1,0,0.0
6152,52079,2013,4,13,1,4,4,1.0
6153,52079,2013,7,18,0,2,0,0.0
6154,52079,2013,7,18,1,3,3,1.0
6155,52079,2013,3,14,0,4,0,0.0
6156,52079,2013,3,14,1,2,2,1.0
6157,52079,2013,5,16,1,1,1,1.0
6158,52079,2013,10,2,1,2,2,1.0
6159,52079,2013,9,22,1,3,3,1.0
6160,52210,2013,7,0,1,1,1,1.0
6161,52215,2013,10,3,1,2,2,1.0
6162,52227,2013,8,10,1,2,2,1.0
6163,52227,2013,7,6,0,1,0,0.0
6164,52227,2013,7,6,1,1,1,1.0
6165,52250,2013,4,2,1,4,4,1.0
6166,52250,2013,8,8,1,1,1,1.0
6167,52250,2013,7,9,0,1,0,0.0
6168,52250,2013,7,9,1,3,3,1.0
6169,52250,2013,5,0,1,1,1,1.0
6170,52250,2013,9,19,0,2,0,0.0
6171,52250,2013,9,19,1,1,1,1.0
6172,52256,2013,4,2,1,1,1,1.0
6173,52256,2013,2,2,1,1,1,1.0
6174,52256,2013,6,5,1,1,1,1.0
6175,52256,2013,5,2,0,1,0,0.0
6176,52256,2013,5,2,1,2,2,1.0
6177,52256,2013,11,4,1,1,1,1.0
6178,5234,2013,8,14,1,1,1,1.0
6179,5234,2013,1,14,0,1,0,0.0
6180,5234,2013,1,14,1,3,3,1.0
6181,5234,2013,9,13,1,1,1,1.0
6182,52356,2013,1,229,1,1,1,1.0
6183,52356,2013,2,257,0,1,0,0.0
6184,52356,2013,2,257,1,1,1,1.0
6185,52356,2013,6,254,0,1,0,0.0
6186,52356,2013,6,254,1,1,1,1.0
6187,52356,2013,9,291,1,1,1,1.0
6188,52390,2013,8,0,1,1,1,1.0
6189,52390,2013,1,0,1,1,1,1.0
6190,52390,2013,6,0,1,2,2,1.0
6191,52405,2013,4,1,1,1,1,1.0
6192,52405,2013,8,2,1,2,2,1.0
6193,52405,2013,2,6,1,1,1,1.0
6194,52405,2013,3,2,1,2,2,1.0
6195,52405,2013,5,2,1,1,1,1.0
6196,52405,2013,9,2,0,3,0,0.0
6197,52405,2013,9,2,1,1,1,1.0
6198,52411,2013,8,0,0,1,0,0.0
6199,52411,2013,8,0,1,1,1,1.0
6200,52427,2013,12,4,1,1,1,1.0
6201,52427,2013,1,2,1,1,1,1.0
6202,52427,2013,9,0,0,1,0,0.0
6203,52427,2013,9,0,1,4,4,1.0
6204,52473,2013,5,5,1,1,1,1.0
6205,52490,2013,8,13,0,1,0,0.0
6206,52490,2013,8,13,1,3,3,1.0
6207,52490,2013,6,8,0,1,0,0.0
6208,52490,2013,6,8,1,2,2,1.0
6209,52490,2013,11,10,1,2,2,1.0
6210,52490,2013,9,6,1,1,1,1.0
6211,5250,2013,1,48,0,1,0,0.0
6212,5250,2013,1,48,1,2,2,1.0
6213,5250,2013,3,54,0,1,0,0.0
6214,5250,2013,3,54,1,1,1,1.0
6215,5250,2013,5,44,1,1,1,1.0
6216,5250,2013,10,22,1,1,1,1.0
6217,52506,2013,10,0,1,1,1,1.0
6218,52520,2013,7,0,1,1,1,1.0
6219,52540,2013,1,0,1,1,1,1.0
6220,52540,2013,2,4,0,3,0,0.0
6221,52540,2013,2,4,1,1,1,1.0
6222,52540,2013,7,2,0,3,0,0.0
6223,52540,2013,7,2,1,1,1,1.0
6224,52540,2013,3,2,0,6,0,0.0
6225,52540,2013,3,2,1,2,2,1.0
6226,52540,2013,9,5,0,3,0,0.0
6227,52540,2013,9,5,1,2,2,1.0
6228,52560,2013,6,3,1,1,1,1.0
6229,52612,2013,3,8,0,1,0,0.0
6230,52612,2013,3,8,1,3,3,1.0
6231,52612,2013,10,5,1,2,2,1.0
6232,52621,2013,4,6,0,2,0,0.0
6233,52621,2013,4,6,1,1,1,1.0
6234,52621,2013,1,2,1,2,2,1.0
6235,52621,2013,6,1,1,2,2,1.0
6236,52621,2013,3,12,0,1,0,0.0
6237,52621,2013,3,12,1,5,5,1.0
6238,52621,2013,5,4,0,1,0,0.0
6239,52621,2013,5,4,1,1,1,1.0
6240,52678,2013,10,37,1,1,1,1.0
6241,52678,2013,9,27,0,1,0,0.0
6242,52678,2013,9,27,1,1,1,1.0
6243,52699,2013,7,2,1,1,1,1.0
6244,52835,2013,4,295,0,5,0,0.0
6245,52835,2013,4,295,1,3,3,1.0
6246,52835,2013,8,260,0,5,0,0.0
6247,52835,2013,8,260,1,10,10,1.0
6248,52835,2013,12,207,0,6,0,0.0
6249,52835,2013,12,207,1,8,8,1.0
6250,52835,2013,1,248,0,5,0,0.0
6251,52835,2013,1,248,1,3,3,1.0
6252,52835,2013,2,199,0,3,0,0.0
6253,52835,2013,2,199,1,3,3,1.0
6254,52835,2013,7,275,0,12,0,0.0
6255,52835,2013,7,275,1,7,7,1.0
6256,52835,2013,3,196,0,11,0,0.0
6257,52835,2013,3,196,1,4,4,1.0
6258,52835,2013,5,245,0,11,0,0.0
6259,52835,2013,5,245,1,8,8,1.0
6260,52835,2013,11,261,0,5,0,0.0
6261,52835,2013,11,261,1,15,15,1.0
6262,52835,2013,10,283,0,3,0,0.0
6263,52835,2013,10,283,1,10,10,1.0
6264,52835,2013,9,307,0,11,0,0.0
6265,52835,2013,9,307,1,7,7,1.0
6266,5284,2013,8,11,1,2,2,1.0
6267,52885,2013,10,1,1,1,1,1.0
6268,5315,2013,4,3,1,1,1,1.0
6269,5315,2013,12,0,1,1,1,1.0
6270,5315,2013,2,4,1,2,2,1.0
6271,5315,2013,3,2,0,1,0,0.0
6272,5315,2013,3,2,1,1,1,1.0
6273,5361,2013,4,15,1,1,1,1.0
6274,5361,2013,8,16,1,1,1,1.0
6275,5361,2013,12,18,0,1,0,0.0
6276,5361,2013,12,18,1,2,2,1.0
6277,5361,2013,1,18,0,1,0,0.0
6278,5361,2013,1,18,1,4,4,1.0
6279,5361,2013,2,19,0,1,0,0.0
6280,5361,2013,2,19,1,3,3,1.0
6281,5361,2013,7,11,0,1,0,0.0
6282,5361,2013,7,11,1,2,2,1.0
6283,5361,2013,6,14,0,3,0,0.0
6284,5361,2013,6,14,1,5,5,1.0
6285,5361,2013,3,21,0,2,0,0.0
6286,5361,2013,3,21,1,3,3,1.0
6287,5361,2013,5,6,0,2,0,0.0
6288,5361,2013,5,6,1,3,3,1.0
6289,5361,2013,11,14,1,2,2,1.0
6290,5361,2013,10,17,0,1,0,0.0
6291,5361,2013,10,17,1,6,6,1.0
6292,54003,2013,3,9,1,1,1,1.0
6293,54206,2013,4,3,0,2,0,0.0
6294,54206,2013,4,3,1,2,2,1.0
6295,54206,2013,8,6,1,1,1,1.0
6296,54206,2013,12,8,0,4,0,0.0
6297,54206,2013,12,8,1,1,1,1.0
6298,54206,2013,1,3,0,2,0,0.0
6299,54206,2013,1,3,1,2,2,1.0
6300,54206,2013,2,5,0,1,0,0.0
6301,54206,2013,2,5,1,5,5,1.0
6302,54206,2013,6,0,0,1,0,0.0
6303,54206,2013,6,0,1,2,2,1.0
6304,54206,2013,3,7,0,2,0,0.0
6305,54206,2013,3,7,1,1,1,1.0
6306,54206,2013,5,8,0,2,0,0.0
6307,54206,2013,5,8,1,3,3,1.0
6308,54206,2013,11,6,0,2,0,0.0
6309,54206,2013,11,6,1,1,1,1.0
6310,54206,2013,10,3,0,4,0,0.0
6311,54206,2013,10,3,1,2,2,1.0
6312,54245,2013,4,5,0,4,0,0.0
6313,54245,2013,4,5,1,1,1,1.0
6314,54245,2013,8,4,1,2,2,1.0
6315,54245,2013,2,5,0,1,0,0.0
6316,54245,2013,2,5,1,2,2,1.0
6317,54245,2013,6,8,1,1,1,1.0
6318,54245,2013,3,4,0,1,0,0.0
6319,54245,2013,3,4,1,2,2,1.0
6320,54245,2013,5,6,0,1,0,0.0
6321,54245,2013,5,6,1,3,3,1.0
6322,54245,2013,11,6,1,2,2,1.0
6323,54245,2013,10,3,1,2,2,1.0
6324,54250,2013,4,8,1,2,2,1.0
6325,54250,2013,3,3,0,2,0,0.0
6326,54250,2013,3,3,1,1,1,1.0
6327,54250,2013,5,10,0,1,0,0.0
6328,54250,2013,5,10,1,1,1,1.0
6329,54250,2013,11,9,0,1,0,0.0
6330,54250,2013,11,9,1,1,1,1.0
6331,54250,2013,9,6,1,2,2,1.0
6332,54261,2013,9,4,1,1,1,1.0
6333,54344,2013,8,4,0,1,0,0.0
6334,54344,2013,8,4,1,1,1,1.0
6335,54344,2013,1,9,1,1,1,1.0
6336,54344,2013,2,3,0,4,0,0.0
6337,54344,2013,2,3,1,1,1,1.0
6338,54344,2013,5,6,1,1,1,1.0
6339,54498,2013,5,292,0,1,0,0.0
6340,54498,2013,5,292,1,1,1,1.0
6341,54498,2013,10,296,1,1,1,1.0
6342,54670,2013,4,6,1,1,1,1.0
6343,54670,2013,12,2,0,4,0,0.0
6344,54670,2013,12,2,1,4,4,1.0
6345,54670,2013,1,3,1,1,1,1.0
6346,54670,2013,2,6,1,1,1,1.0
6347,54670,2013,11,1,0,1,0,0.0
6348,54670,2013,11,1,1,1,1,1.0
6349,54670,2013,9,5,1,1,1,1.0
6350,54720,2013,3,10,0,2,0,0.0
6351,54720,2013,3,10,1,1,1,1.0
6352,54720,2013,10,10,1,6,6,1.0
6353,5475,2013,1,4,1,1,1,1.0
6354,5475,2013,7,3,1,1,1,1.0
6355,5480,2013,4,13,1,1,1,1.0
6356,5480,2013,8,11,1,1,1,1.0
6357,5480,2013,7,9,1,1,1,1.0
6358,5480,2013,6,17,1,1,1,1.0
6359,5480,2013,3,17,1,2,2,1.0
6360,5480,2013,10,17,1,2,2,1.0
6361,5480,2013,9,21,0,1,0,0.0
6362,5480,2013,9,21,1,1,1,1.0
6363,54800,2013,4,2,0,4,0,0.0
6364,54800,2013,4,2,1,2,2,1.0
6365,54800,2013,8,2,0,2,0,0.0
6366,54800,2013,8,2,1,1,1,1.0
6367,54800,2013,1,3,0,1,0,0.0
6368,54800,2013,1,3,1,2,2,1.0
6369,54800,2013,2,0,1,6,6,1.0
6370,54800,2013,6,3,0,1,0,0.0
6371,54800,2013,6,3,1,5,5,1.0
6372,54800,2013,3,4,0,2,0,0.0
6373,54800,2013,3,4,1,2,2,1.0
6374,54800,2013,5,2,1,4,4,1.0
6375,54800,2013,11,6,0,1,0,0.0
6376,54800,2013,11,6,1,1,1,1.0
6377,54800,2013,10,4,0,3,0,0.0
6378,54800,2013,10,4,1,4,4,1.0
6379,54800,2013,9,1,0,4,0,0.0
6380,54800,2013,9,1,1,3,3,1.0
6381,54810,2013,4,18,1,2,2,1.0
6382,54810,2013,8,24,1,2,2,1.0
6383,54810,2013,12,12,0,1,0,0.0
6384,54810,2013,12,12,1,2,2,1.0
6385,54810,2013,1,22,1,2,2,1.0
6386,54810,2013,2,26,0,1,0,0.0
6387,54810,2013,2,26,1,6,6,1.0
6388,54810,2013,6,31,0,2,0,0.0
6389,54810,2013,6,31,1,3,3,1.0
6390,54810,2013,3,25,1,5,5,1.0
6391,54810,2013,5,18,0,2,0,0.0
6392,54810,2013,5,18,1,3,3,1.0
6393,54810,2013,10,24,0,1,0,0.0
6394,54810,2013,10,24,1,3,3,1.0
6395,54810,2013,9,27,1,2,2,1.0
6396,54820,2013,6,6,0,1,0,0.0
6397,54820,2013,6,6,1,1,1,1.0
6398,54820,2013,3,6,1,1,1,1.0
6399,54820,2013,5,3,1,1,1,1.0
6400,5604,2013,12,12,1,1,1,1.0
6401,5647,2013,2,2,1,1,1,1.0
6402,5647,2013,7,3,0,1,0,0.0
6403,5647,2013,7,3,1,2,2,1.0
6404,5647,2013,5,2,1,3,3,1.0
6405,5647,2013,11,2,0,5,0,0.0
6406,5647,2013,11,2,1,4,4,1.0
6407,5647,2013,10,5,0,2,0,0.0
6408,5647,2013,10,5,1,2,2,1.0
6409,5658,2013,10,3,1,2,2,1.0
6410,5736,2013,2,14,1,3,3,1.0
6411,5790,2013,4,15,0,1,0,0.0
6412,5790,2013,4,15,1,1,1,1.0
6413,5790,2013,8,14,1,2,2,1.0
6414,5790,2013,7,16,0,2,0,0.0
6415,5790,2013,7,16,1,3,3,1.0
6416,5790,2013,6,16,0,1,0,0.0
6417,5790,2013,6,16,1,2,2,1.0
6418,5790,2013,3,29,0,2,0,0.0
6419,5790,2013,3,29,1,1,1,1.0
6420,5790,2013,5,15,1,1,1,1.0
6421,5790,2013,11,11,0,4,0,0.0
6422,5790,2013,11,11,1,4,4,1.0
6423,5790,2013,9,17,1,3,3,1.0
6424,5819,2013,4,2,1,1,1,1.0
6425,5819,2013,6,0,1,1,1,1.0
6426,5819,2013,3,5,1,2,2,1.0
6427,5819,2013,5,4,1,1,1,1.0
6428,5819,2013,10,2,1,2,2,1.0
6429,5837,2013,4,178,1,1,1,1.0
6430,5837,2013,8,234,0,1,0,0.0
6431,5837,2013,8,234,1,1,1,1.0
