,Municipality,Year,Month,Births,FARC Involvement,Total Violence,FARC Violence,Ratio
81008,25805,2014,1,0,0,0,0,0
81009,25805,2014,2,1,0,0,0,0
81010,25805,2014,3,0,0,0,0,0
81011,25805,2014,8,0,0,0,0,0
81012,25805,2014,12,0,0,0,0,0
81013,25805,2014,7,0,0,0,0,0
81014,25805,2014,6,0,0,0,0,0
81015,25805,2014,5,0,0,0,0,0
81016,25805,2014,11,0,0,0,0,0
81017,25805,2014,10,0,0,0,0,0
81018,25805,2014,9,0,0,0,0,0
81019,25815,2014,4,4,0,0,0,0
81020,25815,2014,1,4,0,0,0,0
81021,25815,2014,2,7,0,0,0,0
81022,25815,2014,3,3,0,0,0,0
81023,25815,2014,8,2,0,0,0,0
81024,25815,2014,12,6,0,0,0,0
81025,25815,2014,7,6,0,0,0,0
81026,25815,2014,6,6,0,0,0,0
81027,25815,2014,5,7,0,0,0,0
81028,25815,2014,11,5,0,0,0,0
81029,25815,2014,10,6,0,0,0,0
81030,25815,2014,9,6,0,0,0,0
81031,25817,2014,4,0,0,0,0,0
81032,25817,2014,1,0,0,0,0,0
81033,25817,2014,2,0,0,0,0,0
81034,25817,2014,3,0,0,0,0,0
81035,25817,2014,8,0,0,0,0,0
81036,25817,2014,12,0,0,0,0,0
81037,25817,2014,7,1,0,0,0,0
81038,25817,2014,6,0,0,0,0,0
81039,25817,2014,5,0,0,0,0,0
81040,25817,2014,11,1,0,0,0,0
81041,25817,2014,10,0,0,0,0,0
81042,25817,2014,9,0,0,0,0,0
81043,25823,2014,4,0,0,0,0,0
81044,25823,2014,1,0,0,0,0,0
81045,25823,2014,2,1,0,0,0,0
81046,25823,2014,3,0,0,0,0,0
81047,25823,2014,8,0,0,0,0,0
81048,25823,2014,12,0,0,0,0,0
81049,25823,2014,7,0,0,0,0,0
81050,25823,2014,6,0,0,0,0,0
81051,25823,2014,5,0,0,0,0,0
81052,25823,2014,11,1,0,0,0,0
81053,25823,2014,10,1,0,0,0,0
81054,25823,2014,9,0,0,0,0,0
81055,25839,2014,4,1,0,0,0,0
81056,25839,2014,1,0,0,0,0,0
81057,25839,2014,2,0,0,0,0,0
81058,25839,2014,3,0,0,0,0,0
81059,25839,2014,8,0,0,0,0,0
81060,25839,2014,12,1,0,0,0,0
81061,25839,2014,7,0,0,0,0,0
81062,25839,2014,6,1,0,0,0,0
81063,25839,2014,5,0,0,0,0,0
81064,25839,2014,11,0,0,0,0,0
81065,25839,2014,10,0,0,0,0,0
81066,25839,2014,9,0,0,0,0,0
81067,25841,2014,4,0,0,0,0,0
81068,25841,2014,1,1,0,0,0,0
81069,25841,2014,2,0,0,0,0,0
81070,25841,2014,3,0,0,0,0,0
81071,25841,2014,8,0,0,0,0,0
81072,25841,2014,12,0,0,0,0,0
81073,25841,2014,7,0,0,0,0,0
81074,25841,2014,6,0,0,0,0,0
81075,25841,2014,5,0,0,0,0,0
81076,25841,2014,11,0,0,0,0,0
81077,25841,2014,10,0,0,0,0,0
81078,25841,2014,9,0,0,0,0,0
81079,25843,2014,4,111,0,0,0,0
81080,25843,2014,1,109,0,0,0,0
81081,25843,2014,2,115,0,0,0,0
81082,25843,2014,3,140,0,0,0,0
81083,25843,2014,8,113,0,0,0,0
81084,25843,2014,12,102,0,0,0,0
81085,25843,2014,7,110,0,0,0,0
81086,25843,2014,6,111,0,0,0,0
81087,25843,2014,5,107,0,0,0,0
81088,25843,2014,11,94,0,0,0,0
81089,25843,2014,10,91,0,0,0,0
81090,25843,2014,9,115,0,0,0,0
81091,25845,2014,4,2,0,0,0,0
81092,25845,2014,1,2,0,0,0,0
81093,25845,2014,2,1,0,0,0,0
81094,25845,2014,3,1,0,0,0,0
81095,25845,2014,8,0,0,0,0,0
81096,25845,2014,12,0,0,0,0,0
81097,25845,2014,7,0,0,0,0,0
81098,25845,2014,6,0,0,0,0,0
81099,25845,2014,5,2,0,0,0,0
81100,25845,2014,11,0,0,0,0,0
81101,25845,2014,10,1,0,0,0,0
81102,25845,2014,9,0,0,0,0,0
81103,25851,2014,4,0,0,0,0,0
81104,25851,2014,1,0,0,0,0,0
81105,25851,2014,2,0,0,0,0,0
81106,25851,2014,3,1,0,0,0,0
81107,25851,2014,8,0,0,0,0,0
81108,25851,2014,12,0,0,0,0,0
81109,25851,2014,7,1,0,0,0,0
81110,25851,2014,6,0,0,0,0,0
81111,25851,2014,5,0,0,0,0,0
81112,25851,2014,11,0,0,0,0,0
81113,25851,2014,10,0,0,0,0,0
81114,25851,2014,9,0,0,0,0,0
81115,25862,2014,4,0,0,0,0,0
81116,25862,2014,1,1,0,0,0,0
81117,25862,2014,2,0,0,0,0,0
81118,25862,2014,3,2,0,0,0,0
81119,25862,2014,8,1,0,0,0,0
81120,25862,2014,12,0,0,0,0,0
81121,25862,2014,7,1,0,0,0,0
81122,25862,2014,6,1,0,0,0,0
81123,25862,2014,5,2,0,0,0,0
81124,25862,2014,11,1,0,0,0,0
81125,25862,2014,10,2,0,0,0,0
81126,25862,2014,9,2,0,0,0,0
81127,25867,2014,4,0,0,0,0,0
81128,25867,2014,1,1,0,0,0,0
81129,25867,2014,2,2,0,0,0,0
81130,25867,2014,3,2,0,0,0,0
81131,25867,2014,8,3,0,0,0,0
81132,25867,2014,12,2,0,0,0,0
81133,25867,2014,7,0,0,0,0,0
81134,25867,2014,6,0,0,0,0,0
81135,25867,2014,5,0,0,0,0,0
81136,25867,2014,11,0,0,0,0,0
81137,25867,2014,10,0,0,0,0,0
81138,25867,2014,9,2,0,0,0,0
81139,25875,2014,4,9,0,0,0,0
81140,25875,2014,1,12,0,0,0,0
81141,25875,2014,2,11,0,0,0,0
81142,25875,2014,3,16,0,0,0,0
81143,25875,2014,8,10,0,0,0,0
81144,25875,2014,12,23,0,0,0,0
81145,25875,2014,7,7,0,0,0,0
81146,25875,2014,6,12,0,0,0,0
81147,25875,2014,5,11,0,0,0,0
81148,25875,2014,11,16,0,0,0,0
81149,25875,2014,10,13,0,0,0,0
81150,25875,2014,9,14,0,0,0,0
81151,25878,2014,4,2,0,0,0,0
81152,25878,2014,1,7,0,0,0,0
81153,25878,2014,2,2,0,0,0,0
81154,25878,2014,3,5,0,0,0,0
81155,25878,2014,8,8,0,0,0,0
81156,25878,2014,12,2,0,0,0,0
81157,25878,2014,7,7,0,0,0,0
81158,25878,2014,6,5,0,0,0,0
81159,25878,2014,5,8,0,0,0,0
81160,25878,2014,11,3,0,0,0,0
81161,25878,2014,10,3,0,0,0,0
81162,25878,2014,9,9,0,0,0,0
81163,25885,2014,4,2,0,0,0,0
81164,25885,2014,1,5,0,0,0,0
81165,25885,2014,2,4,0,0,0,0
81166,25885,2014,3,0,0,0,0,0
81167,25885,2014,8,2,0,0,0,0
81168,25885,2014,12,1,0,0,0,0
81169,25885,2014,7,3,0,0,0,0
81170,25885,2014,6,1,0,0,0,0
81171,25885,2014,5,2,0,0,0,0
81172,25885,2014,11,1,0,0,0,0
81173,25885,2014,10,1,0,0,0,0
81174,25885,2014,9,1,0,0,0,0
81175,25899,2014,4,127,0,0,0,0
81176,25899,2014,1,151,0,0,0,0
81177,25899,2014,2,101,0,0,0,0
81178,25899,2014,3,119,0,0,0,0
81179,25899,2014,8,112,0,0,0,0
81180,25899,2014,12,135,0,0,0,0
81181,25899,2014,7,108,0,0,0,0
81182,25899,2014,6,111,0,0,0,0
81183,25899,2014,5,124,0,0,0,0
81184,25899,2014,11,91,0,0,0,0
81185,25899,2014,10,123,0,0,0,0
81186,25899,2014,9,135,0,0,0,0
81187,27001,2014,4,416,0,0,0,0
81188,27001,2014,1,368,0,0,0,0
81189,27001,2014,2,350,0,0,0,0
81190,27001,2014,3,404,0,0,0,0
81191,27001,2014,8,404,1,1,0,0
81192,27001,2014,8,404,1,1,1,1
81193,27001,2014,12,303,0,0,0,0
81194,27001,2014,7,383,0,0,0,0
81195,27001,2014,6,418,0,0,0,0
81196,27001,2014,5,430,0,0,0,0
81197,27001,2014,11,330,2,2,2,1
81198,27001,2014,10,367,0,0,0,0
81199,27001,2014,9,453,0,0,0,0
81200,27006,2014,4,11,0,0,0,0
81201,27006,2014,1,10,0,0,0,0
81202,27006,2014,2,13,0,0,0,0
81203,27006,2014,3,12,0,0,0,0
81204,27006,2014,8,4,0,0,0,0
81205,27006,2014,12,6,0,0,0,0
81206,27006,2014,7,8,0,0,0,0
81207,27006,2014,6,4,0,0,0,0
81208,27006,2014,5,6,0,0,0,0
81209,27006,2014,11,1,0,0,0,0
81210,27006,2014,10,0,0,0,0,0
81211,27006,2014,9,0,0,0,0,0
81212,27025,2014,4,1,0,0,0,0
81213,27025,2014,1,1,0,0,0,0
81214,27025,2014,2,2,0,0,0,0
81215,27025,2014,3,4,0,0,0,0
81216,27025,2014,8,1,0,0,0,0
81217,27025,2014,12,0,0,0,0,0
81218,27025,2014,7,1,0,0,0,0
81219,27025,2014,6,1,0,0,0,0
81220,27025,2014,5,1,0,0,0,0
81221,27025,2014,11,2,0,0,0,0
81222,27025,2014,10,1,0,0,0,0
81223,27025,2014,9,0,3,3,0,0
81224,27025,2014,9,0,1,1,1,1
81225,27050,2014,4,0,0,0,0,0
81226,27050,2014,1,3,0,0,0,0
81227,27050,2014,2,3,0,0,0,0
81228,27050,2014,3,1,0,0,0,0
81229,27050,2014,8,2,0,0,0,0
81230,27050,2014,12,1,0,0,0,0
81231,27050,2014,7,1,0,0,0,0
81232,27050,2014,6,3,0,0,0,0
81233,27050,2014,5,1,0,0,0,0
81234,27050,2014,11,0,0,0,0,0
81235,27050,2014,10,0,0,0,0,0
81236,27050,2014,9,5,0,0,0,0
81237,27073,2014,4,11,0,0,0,0
81238,27073,2014,1,2,0,0,0,0
81239,27073,2014,2,6,0,0,0,0
81240,27073,2014,3,15,0,0,0,0
81241,27073,2014,8,19,0,0,0,0
81242,27073,2014,12,13,0,0,0,0
81243,27073,2014,7,12,0,0,0,0
81244,27073,2014,6,16,0,0,0,0
81245,27073,2014,5,13,0,0,0,0
81246,27073,2014,11,7,0,0,0,0
81247,27073,2014,10,15,0,0,0,0
81248,27073,2014,9,20,0,0,0,0
81249,27075,2014,4,7,0,0,0,0
81250,27075,2014,1,9,0,0,0,0
81251,27075,2014,2,9,0,0,0,0
81252,27075,2014,3,11,0,0,0,0
81253,27075,2014,8,15,0,0,0,0
81254,27075,2014,12,6,0,0,0,0
81255,27075,2014,7,9,0,0,0,0
81256,27075,2014,6,8,0,0,0,0
81257,27075,2014,5,8,0,0,0,0
81258,27075,2014,11,7,0,0,0,0
81259,27075,2014,10,9,0,0,0,0
81260,27075,2014,9,5,0,0,0,0
81261,27077,2014,4,2,0,0,0,0
81262,27077,2014,1,4,0,0,0,0
81263,27077,2014,2,4,0,0,0,0
81264,27077,2014,3,4,0,0,0,0
81265,27077,2014,8,1,0,0,0,0
81266,27077,2014,12,2,0,0,0,0
81267,27077,2014,7,1,0,0,0,0
81268,27077,2014,6,3,0,0,0,0
81269,27077,2014,5,3,0,0,0,0
81270,27077,2014,11,0,0,0,0,0
81271,27077,2014,10,3,0,0,0,0
81272,27077,2014,9,3,0,0,0,0
81273,27099,2014,4,2,0,0,0,0
81274,27099,2014,1,2,0,0,0,0
81275,27099,2014,2,6,0,0,0,0
81276,27099,2014,3,6,0,0,0,0
81277,27099,2014,8,5,0,0,0,0
81278,27099,2014,12,3,0,0,0,0
81279,27099,2014,7,9,0,0,0,0
81280,27099,2014,6,4,0,0,0,0
81281,27099,2014,5,4,0,0,0,0
81282,27099,2014,11,2,0,0,0,0
81283,27099,2014,10,5,0,0,0,0
81284,27099,2014,9,5,0,0,0,0
81285,27135,2014,4,3,0,0,0,0
81286,27135,2014,1,2,0,0,0,0
81287,27135,2014,2,0,0,0,0,0
81288,27135,2014,3,2,0,0,0,0
81289,27135,2014,8,5,0,0,0,0
81290,27135,2014,12,4,0,0,0,0
81291,27135,2014,7,0,0,0,0,0
81292,27135,2014,6,3,0,0,0,0
81293,27135,2014,5,2,0,0,0,0
81294,27135,2014,11,3,0,0,0,0
81295,27135,2014,10,3,0,0,0,0
81296,27135,2014,9,1,0,0,0,0
81297,27150,2014,4,0,0,0,0,0
81298,27150,2014,1,0,0,0,0,0
81299,27150,2014,2,0,0,0,0,0
81300,27150,2014,3,2,0,0,0,0
81301,27150,2014,8,1,0,0,0,0
81302,27150,2014,12,0,0,0,0,0
81303,27150,2014,7,1,0,0,0,0
81304,27150,2014,6,3,0,0,0,0
81305,27150,2014,5,1,0,0,0,0
81306,27150,2014,11,5,0,0,0,0
81307,27150,2014,10,2,0,0,0,0
81308,27150,2014,9,0,0,0,0,0
81309,27160,2014,4,3,0,0,0,0
81310,27160,2014,1,2,0,0,0,0
81311,27160,2014,2,2,0,0,0,0
81312,27160,2014,3,2,0,0,0,0
81313,27160,2014,8,1,0,0,0,0
81314,27160,2014,12,3,0,0,0,0
81315,27160,2014,7,0,0,0,0,0
81316,27160,2014,6,1,0,0,0,0
81317,27160,2014,5,2,0,0,0,0
81318,27160,2014,11,1,0,0,0,0
81319,27160,2014,10,1,0,0,0,0
81320,27160,2014,9,5,0,0,0,0
81321,27205,2014,4,9,0,0,0,0
81322,27205,2014,1,15,0,0,0,0
81323,27205,2014,2,6,0,0,0,0
81324,27205,2014,3,11,1,1,0,0
81325,27205,2014,3,11,1,1,1,1
81326,27205,2014,8,14,0,0,0,0
81327,27205,2014,12,10,0,0,0,0
81328,27205,2014,7,8,0,0,0,0
81329,27205,2014,6,11,0,0,0,0
81330,27205,2014,5,9,0,0,0,0
81331,27205,2014,11,10,0,0,0,0
81332,27205,2014,10,7,0,0,0,0
81333,27205,2014,9,10,0,0,0,0
81334,27245,2014,4,3,0,0,0,0
81335,27245,2014,1,1,0,0,0,0
81336,27245,2014,2,1,0,0,0,0
81337,27245,2014,3,6,0,0,0,0
81338,27245,2014,8,3,0,0,0,0
81339,27245,2014,12,4,0,0,0,0
81340,27245,2014,7,5,0,0,0,0
81341,27245,2014,6,5,0,0,0,0
81342,27245,2014,5,7,0,0,0,0
81343,27245,2014,11,2,0,0,0,0
81344,27245,2014,10,7,0,0,0,0
81345,27245,2014,9,6,0,0,0,0
81346,27250,2014,4,5,0,0,0,0
81347,27250,2014,1,2,0,0,0,0
81348,27250,2014,2,2,0,0,0,0
81349,27250,2014,3,1,0,0,0,0
81350,27250,2014,8,1,0,0,0,0
81351,27250,2014,12,1,0,0,0,0
81352,27250,2014,7,3,0,0,0,0
81353,27250,2014,6,2,0,0,0,0
81354,27250,2014,5,2,0,0,0,0
81355,27250,2014,11,3,0,0,0,0
81356,27250,2014,10,4,0,0,0,0
81357,27250,2014,9,5,0,0,0,0
81358,27361,2014,4,38,0,0,0,0
81359,27361,2014,1,31,0,0,0,0
81360,27361,2014,2,35,0,0,0,0
81361,27361,2014,3,42,0,0,0,0
81362,27361,2014,8,41,0,0,0,0
81363,27361,2014,12,26,0,0,0,0
81364,27361,2014,7,37,0,0,0,0
81365,27361,2014,6,35,0,0,0,0
81366,27361,2014,5,43,0,0,0,0
81367,27361,2014,11,25,0,0,0,0
81368,27361,2014,10,32,0,0,0,0
81369,27361,2014,9,34,0,0,0,0
81370,27372,2014,4,0,0,0,0,0
81371,27372,2014,1,0,0,0,0,0
81372,27372,2014,2,2,0,0,0,0
81373,27372,2014,3,1,0,0,0,0
81374,27372,2014,8,2,0,0,0,0
81375,27372,2014,12,2,0,0,0,0
81376,27372,2014,7,1,0,0,0,0
81377,27372,2014,6,5,0,0,0,0
81378,27372,2014,5,4,0,0,0,0
81379,27372,2014,11,3,0,0,0,0
81380,27372,2014,10,1,0,0,0,0
81381,27372,2014,9,2,0,0,0,0
81382,27413,2014,4,2,0,0,0,0
81383,27413,2014,1,5,0,0,0,0
81384,27413,2014,2,6,0,0,0,0
81385,27413,2014,3,4,0,0,0,0
81386,27413,2014,8,11,0,0,0,0
81387,27413,2014,12,4,0,0,0,0
81388,27413,2014,7,11,0,0,0,0
81389,27413,2014,6,15,0,0,0,0
81390,27413,2014,5,5,0,0,0,0
81391,27413,2014,11,6,0,0,0,0
81392,27413,2014,10,4,0,0,0,0
81393,27413,2014,9,2,0,0,0,0
81394,27425,2014,4,0,0,0,0,0
81395,27425,2014,1,0,0,0,0,0
81396,27425,2014,2,1,0,0,0,0
81397,27425,2014,3,0,1,1,1,1
81398,27425,2014,8,1,0,0,0,0
81399,27425,2014,12,1,0,0,0,0
81400,27425,2014,7,0,0,0,0,0
81401,27425,2014,6,0,0,0,0,0
81402,27425,2014,5,0,0,0,0,0
81403,27425,2014,11,3,0,0,0,0
81404,27425,2014,10,0,0,0,0,0
81405,27425,2014,9,0,0,0,0,0
81406,27430,2014,4,3,0,0,0,0
81407,27430,2014,1,2,0,0,0,0
81408,27430,2014,2,0,0,0,0,0
81409,27430,2014,3,0,0,0,0,0
81410,27430,2014,8,0,0,0,0,0
81411,27430,2014,12,1,0,0,0,0
81412,27430,2014,7,0,0,0,0,0
81413,27430,2014,6,0,0,0,0,0
81414,27430,2014,5,3,0,0,0,0
81415,27430,2014,11,0,0,0,0,0
81416,27430,2014,10,0,0,0,0,0
81417,27430,2014,9,0,0,0,0,0
81418,27491,2014,4,3,0,0,0,0
81419,27491,2014,1,1,0,0,0,0
81420,27491,2014,2,9,0,0,0,0
81421,27491,2014,3,13,0,0,0,0
81422,27491,2014,8,11,0,0,0,0
81423,27491,2014,12,4,0,0,0,0
81424,27491,2014,7,3,0,0,0,0
81425,27491,2014,6,6,0,0,0,0
81426,27491,2014,5,1,0,0,0,0
81427,27491,2014,11,3,0,0,0,0
81428,27491,2014,10,0,0,0,0,0
81429,27491,2014,9,3,0,0,0,0
81430,27495,2014,4,1,0,0,0,0
81431,27495,2014,1,1,0,0,0,0
81432,27495,2014,2,2,0,0,0,0
81433,27495,2014,3,1,0,0,0,0
81434,27495,2014,8,7,0,0,0,0
81435,27495,2014,12,2,0,0,0,0
81436,27495,2014,7,5,0,0,0,0
81437,27495,2014,6,5,0,0,0,0
81438,27495,2014,5,3,0,0,0,0
81439,27495,2014,11,7,0,0,0,0
81440,27495,2014,10,4,0,0,0,0
81441,27495,2014,9,3,0,0,0,0
81442,27580,2014,4,1,0,0,0,0
81443,27580,2014,1,0,0,0,0,0
81444,27580,2014,2,0,0,0,0,0
81445,27580,2014,3,0,0,0,0,0
81446,27580,2014,8,1,0,0,0,0
81447,27580,2014,12,3,0,0,0,0
81448,27580,2014,7,5,0,0,0,0
81449,27580,2014,6,1,0,0,0,0
81450,27580,2014,5,0,0,0,0,0
81451,27580,2014,11,2,0,0,0,0
81452,27580,2014,10,0,0,0,0,0
81453,27580,2014,9,4,0,0,0,0
81454,27600,2014,4,1,0,0,0,0
81455,27600,2014,1,0,0,0,0,0
81456,27600,2014,2,1,0,0,0,0
81457,27600,2014,3,4,0,0,0,0
81458,27600,2014,8,1,0,0,0,0
81459,27600,2014,12,0,0,0,0,0
81460,27600,2014,7,0,0,0,0,0
81461,27600,2014,6,2,0,0,0,0
81462,27600,2014,5,2,0,0,0,0
81463,27600,2014,11,0,0,0,0,0
81464,27600,2014,10,0,0,0,0,0
81465,27600,2014,9,1,0,0,0,0
81466,27615,2014,4,0,0,0,0,0
81467,27615,2014,1,4,0,0,0,0
81468,27615,2014,2,13,0,0,0,0
81469,27615,2014,3,2,0,0,0,0
81470,27615,2014,8,8,0,0,0,0
81471,27615,2014,12,0,0,0,0,0
81472,27615,2014,7,2,0,0,0,0
81473,27615,2014,6,0,0,0,0,0
81474,27615,2014,5,1,0,0,0,0
81475,27615,2014,11,0,0,0,0,0
81476,27615,2014,10,8,0,0,0,0
81477,27615,2014,9,7,0,0,0,0
81478,27660,2014,4,8,0,0,0,0
81479,27660,2014,1,7,0,0,0,0
81480,27660,2014,2,5,0,0,0,0
81481,27660,2014,3,9,0,0,0,0
81482,27660,2014,8,2,0,0,0,0
81483,27660,2014,12,3,0,0,0,0
81484,27660,2014,7,2,0,0,0,0
81485,27660,2014,6,4,0,0,0,0
81486,27660,2014,5,6,0,0,0,0
81487,27660,2014,11,3,0,0,0,0
81488,27660,2014,10,2,0,0,0,0
81489,27660,2014,9,14,1,1,1,1
81490,27745,2014,4,1,0,0,0,0
81491,27745,2014,1,0,0,0,0,0
81492,27745,2014,2,1,0,0,0,0
81493,27745,2014,3,1,0,0,0,0
81494,27745,2014,8,2,0,0,0,0
81495,27745,2014,12,0,0,0,0,0
81496,27745,2014,7,2,0,0,0,0
81497,27745,2014,6,1,0,0,0,0
81498,27745,2014,5,1,0,0,0,0
81499,27745,2014,11,1,0,0,0,0
81500,27745,2014,10,0,0,0,0,0
81501,27745,2014,9,2,0,0,0,0
81502,27787,2014,4,17,0,0,0,0
81503,27787,2014,1,11,0,0,0,0
81504,27787,2014,2,12,0,0,0,0
81505,27787,2014,3,14,0,0,0,0
81506,27787,2014,8,8,0,0,0,0
81507,27787,2014,12,10,0,0,0,0
81508,27787,2014,7,21,0,0,0,0
81509,27787,2014,6,13,0,0,0,0
81510,27787,2014,5,14,0,0,0,0
81511,27787,2014,11,16,0,0,0,0
81512,27787,2014,10,8,0,0,0,0
81513,27787,2014,9,13,0,0,0,0
81514,27800,2014,4,2,0,0,0,0
81515,27800,2014,1,6,0,0,0,0
81516,27800,2014,2,1,0,0,0,0
81517,27800,2014,3,4,0,0,0,0
81518,27800,2014,8,3,0,0,0,0
81519,27800,2014,12,6,0,0,0,0
81520,27800,2014,7,4,0,0,0,0
81521,27800,2014,6,0,0,0,0,0
81522,27800,2014,5,1,0,0,0,0
81523,27800,2014,11,7,0,0,0,0
81524,27800,2014,10,6,0,0,0,0
81525,27800,2014,9,1,0,0,0,0
81526,27810,2014,4,2,0,0,0,0
81527,27810,2014,1,1,0,0,0,0
81528,27810,2014,2,2,0,0,0,0
81529,27810,2014,3,2,0,0,0,0
81530,27810,2014,8,2,0,0,0,0
81531,27810,2014,12,0,0,0,0,0
81532,27810,2014,7,0,0,0,0,0
81533,27810,2014,6,3,0,0,0,0
81534,27810,2014,5,1,0,0,0,0
81535,27810,2014,11,3,0,0,0,0
81536,27810,2014,10,4,0,0,0,0
81537,27810,2014,9,1,0,0,0,0
81538,41001,2014,4,816,0,0,0,0
81539,41001,2014,1,868,0,0,0,0
81540,41001,2014,2,758,0,0,0,0
81541,41001,2014,3,827,0,0,0,0
81542,41001,2014,8,862,2,2,2,1
81543,41001,2014,12,844,0,0,0,0
81544,41001,2014,7,850,1,1,0,0
81545,41001,2014,7,850,4,4,4,1
81546,41001,2014,6,802,0,0,0,0
81547,41001,2014,5,803,0,0,0,0
81548,41001,2014,11,767,0,0,0,0
81549,41001,2014,10,813,0,0,0,0
81550,41001,2014,9,875,2,2,2,1
81551,41006,2014,4,3,0,0,0,0
81552,41006,2014,1,7,0,0,0,0
81553,41006,2014,2,5,0,0,0,0
81554,41006,2014,3,2,0,0,0,0
81555,41006,2014,8,7,0,0,0,0
81556,41006,2014,12,3,0,0,0,0
81557,41006,2014,7,4,0,0,0,0
81558,41006,2014,6,4,0,0,0,0
81559,41006,2014,5,4,0,0,0,0
81560,41006,2014,11,1,0,0,0,0
81561,41006,2014,10,3,0,0,0,0
81562,41006,2014,9,5,0,0,0,0
81563,41013,2014,4,3,0,0,0,0
81564,41013,2014,1,5,0,0,0,0
81565,41013,2014,2,1,0,0,0,0
81566,41013,2014,3,2,0,0,0,0
81567,41013,2014,8,2,0,0,0,0
81568,41013,2014,12,0,0,0,0,0
81569,41013,2014,7,2,0,0,0,0
81570,41013,2014,6,1,0,0,0,0
81571,41013,2014,5,6,0,0,0,0
81572,41013,2014,11,1,0,0,0,0
81573,41013,2014,10,1,0,0,0,0
81574,41013,2014,9,7,0,0,0,0
81575,41016,2014,4,9,0,0,0,0
81576,41016,2014,1,3,0,0,0,0
81577,41016,2014,2,8,0,0,0,0
81578,41016,2014,3,3,0,0,0,0
81579,41016,2014,8,4,0,0,0,0
81580,41016,2014,12,7,0,0,0,0
81581,41016,2014,7,5,0,0,0,0
81582,41016,2014,6,8,0,0,0,0
81583,41016,2014,5,2,0,0,0,0
81584,41016,2014,11,6,0,0,0,0
81585,41016,2014,10,5,0,0,0,0
81586,41016,2014,9,7,1,1,1,1
81587,41020,2014,4,9,0,0,0,0
81588,41020,2014,1,9,0,0,0,0
81589,41020,2014,2,10,0,0,0,0
81590,41020,2014,3,5,0,0,0,0
81591,41020,2014,8,7,0,0,0,0
81592,41020,2014,12,9,1,1,1,1
81593,41020,2014,7,8,0,0,0,0
81594,41020,2014,6,9,0,0,0,0
81595,41020,2014,5,10,0,0,0,0
81596,41020,2014,11,8,2,2,2,1
81597,41020,2014,10,6,0,0,0,0
81598,41020,2014,9,6,1,1,1,1
81599,41078,2014,4,3,0,0,0,0
81600,41078,2014,1,0,0,0,0,0
81601,41078,2014,2,2,0,0,0,0
81602,41078,2014,3,4,1,1,0,0
81603,41078,2014,3,4,1,1,1,1
81604,41078,2014,8,2,1,1,0,0
81605,41078,2014,8,2,1,1,1,1
81606,41078,2014,12,2,0,0,0,0
81607,41078,2014,7,5,0,0,0,0
81608,41078,2014,6,6,1,1,1,1
81609,41078,2014,5,0,0,0,0,0
81610,41078,2014,11,2,0,0,0,0
81611,41078,2014,10,6,1,1,0,0
81612,41078,2014,10,6,2,2,2,1
81613,41078,2014,9,2,0,0,0,0
81614,41132,2014,4,7,0,0,0,0
81615,41132,2014,1,15,0,0,0,0
81616,41132,2014,2,10,0,0,0,0
81617,41132,2014,3,11,0,0,0,0
81618,41132,2014,8,12,0,0,0,0
81619,41132,2014,12,8,0,0,0,0
81620,41132,2014,7,9,2,2,2,1
81621,41132,2014,6,13,0,0,0,0
81622,41132,2014,5,7,0,0,0,0
81623,41132,2014,11,7,0,0,0,0
81624,41132,2014,10,9,0,0,0,0
81625,41132,2014,9,8,1,1,1,1
81626,41206,2014,4,4,0,0,0,0
81627,41206,2014,1,3,0,0,0,0
81628,41206,2014,2,3,0,0,0,0
81629,41206,2014,3,2,0,0,0,0
81630,41206,2014,8,3,0,0,0,0
81631,41206,2014,12,2,0,0,0,0
81632,41206,2014,7,8,0,0,0,0
81633,41206,2014,6,0,0,0,0,0
81634,41206,2014,5,6,0,0,0,0
81635,41206,2014,11,1,0,0,0,0
81636,41206,2014,10,3,0,0,0,0
81637,41206,2014,9,4,0,0,0,0
81638,41298,2014,4,193,0,0,0,0
81639,41298,2014,1,224,0,0,0,0
81640,41298,2014,2,183,0,0,0,0
81641,41298,2014,3,239,0,0,0,0
81642,41298,2014,8,214,1,1,1,1
81643,41298,2014,12,228,0,0,0,0
81644,41298,2014,7,212,0,0,0,0
81645,41298,2014,6,213,0,0,0,0
81646,41298,2014,5,197,0,0,0,0
81647,41298,2014,11,185,0,0,0,0
81648,41298,2014,10,194,0,0,0,0
81649,41298,2014,9,215,0,0,0,0
81650,41306,2014,4,4,0,0,0,0
81651,41306,2014,1,10,0,0,0,0
81652,41306,2014,2,4,0,0,0,0
81653,41306,2014,3,10,0,0,0,0
81654,41306,2014,8,6,0,0,0,0
81655,41306,2014,12,6,0,0,0,0
81656,41306,2014,7,9,1,1,1,1
81657,41306,2014,6,9,0,0,0,0
81658,41306,2014,5,9,0,0,0,0
81659,41306,2014,11,7,0,0,0,0
81660,41306,2014,10,6,0,0,0,0
81661,41306,2014,9,14,0,0,0,0
81662,41319,2014,4,12,0,0,0,0
81663,41319,2014,1,14,0,0,0,0
81664,41319,2014,2,3,0,0,0,0
81665,41319,2014,3,11,0,0,0,0
81666,41319,2014,8,10,0,0,0,0
81667,41319,2014,12,12,0,0,0,0
81668,41319,2014,7,9,0,0,0,0
81669,41319,2014,6,10,0,0,0,0
81670,41319,2014,5,13,0,0,0,0
81671,41319,2014,11,7,0,0,0,0
