,Region,Municipality,Births,Month,Year
662,54,54001,1641,2,2016
663,54,54001,1791,3,2016
664,54,54001,1743,4,2016
665,54,54001,1709,5,2016
666,54,54001,1734,6,2016
667,54,54001,1560,7,2016
668,54,54001,1822,9,2016
669,54,54001,1689,10,2016
670,54,54001,1619,11,2016
671,54,54001,1623,12,2016
672,54,54498,1816,8,2016
673,54,54498,1662,1,2016
674,54,54498,1641,2,2016
675,54,54498,1791,3,2016
676,54,54498,1743,4,2016
677,54,54498,1709,5,2016
678,54,54498,1734,6,2016
679,54,54498,1560,7,2016
680,54,54498,1822,9,2016
681,54,54498,1689,10,2016
682,54,54498,1619,11,2016
683,54,54498,1623,12,2016
684,54,54518,1816,8,2016
685,54,54518,1662,1,2016
686,54,54518,1641,2,2016
687,54,54518,1791,3,2016
688,54,54518,1743,4,2016
689,54,54518,1709,5,2016
690,54,54518,1734,6,2016
691,54,54518,1560,7,2016
692,54,54518,1822,9,2016
693,54,54518,1689,10,2016
694,54,54518,1619,11,2016
695,54,54518,1623,12,2016
696,54,54405,1816,8,2016
697,54,54405,1662,1,2016
698,54,54405,1641,2,2016
699,54,54405,1791,3,2016
700,54,54405,1743,4,2016
701,54,54405,1709,5,2016
702,54,54405,1734,6,2016
703,54,54405,1560,7,2016
704,54,54405,1822,9,2016
705,54,54405,1689,10,2016
706,54,54405,1619,11,2016
707,54,54405,1623,12,2016
708,54,54245,1816,8,2016
709,54,54245,1662,1,2016
710,54,54245,1641,2,2016
711,54,54245,1791,3,2016
712,54,54245,1743,4,2016
713,54,54245,1709,5,2016
714,54,54245,1734,6,2016
715,54,54245,1560,7,2016
716,54,54245,1822,9,2016
717,54,54245,1689,10,2016
718,54,54245,1619,11,2016
719,54,54245,1623,12,2016
720,54,54810,1816,8,2016
721,54,54810,1662,1,2016
722,54,54810,1641,2,2016
723,54,54810,1791,3,2016
724,54,54810,1743,4,2016
725,54,54810,1709,5,2016
726,54,54810,1734,6,2016
727,54,54810,1560,7,2016
728,54,54810,1822,9,2016
729,54,54810,1689,10,2016
730,54,54810,1619,11,2016
731,54,54810,1623,12,2016
732,54,54250,1816,8,2016
733,54,54250,1662,1,2016
734,54,54250,1641,2,2016
735,54,54250,1791,3,2016
736,54,54250,1743,4,2016
737,54,54250,1709,5,2016
